SRC_random Query: Small,Depth,BBoxes,Data Size
"[86836, 278113, 133451, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[59452, 362930, 106067, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[210527, 232940, 257142, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[171650, 329180, 218265, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[194318, 239653, 240933, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[274205, 298137, 320820, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[128921, 150175, 175536, 196790]",1,"[69337, 9783, 474275, 219328]",309
"[358532, 199471, 405147, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[200222, 116538, 246837, 163153]",1,"[69337, 9783, 474275, 219328]",309
"[49450, 194664, 96065, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[333134, 74950, 379749, 121565]",1,"[69337, 9783, 474275, 219328]",309
"[46361, 142841, 92976, 189456]",1,"[42574, 9783, 114520, 219328]",308
"[114040, 62984, 160655, 109599]",1,"[69337, 9783, 474275, 219328]",309
"[35776, 228542, 82391, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[283063, 191902, 329678, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[385201, 325341, 431816, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[228869, 99214, 275484, 145829]",1,"[69337, 9783, 474275, 219328]",309
"[280453, 94913, 327068, 141528]",1,"[69337, 9783, 474275, 219328]",309
"[149464, 414616, 196079, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[19897, 135502, 66512, 182117]",1,"[8117, 9783, 69337, 219328]",308
"[273173, 257892, 319788, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[13778, 220572, 60393, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[54016, 300162, 100631, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[131831, 123366, 178446, 169981]",1,"[69337, 9783, 474275, 219328]",309
"[392184, 211648, 438799, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[395313, 391236, 441928, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[250805, 137270, 297420, 183885]",1,"[69337, 9783, 474275, 219328]",309
"[96746, 195085, 143361, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[88915, 82319, 135530, 128934]",1,"[69337, 9783, 474275, 219328]",309
"[182821, 98088, 229436, 144703]",1,"[69337, 9783, 474275, 219328]",309
"[209744, 380861, 256359, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[297669, 188679, 344284, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[191079, 418332, 237694, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[172319, 215749, 218934, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[90804, 238833, 137419, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[212324, 74709, 258939, 121324]",1,"[69337, 9783, 474275, 219328]",309
"[369989, 400455, 416604, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[247782, 184608, 294397, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[338155, 105548, 384770, 152163]",1,"[69337, 9783, 474275, 219328]",309
"[319544, 32739, 366159, 79354]",1,"[69337, 9783, 474275, 219328]",309
"[413482, 28097, 460097, 74712]",1,"[69337, 9783, 474275, 219328]",309
"[243068, 144830, 289683, 191445]",1,"[69337, 9783, 474275, 219328]",309
"[131475, 72694, 178090, 119309]",1,"[69337, 9783, 474275, 219328]",309
"[13422, 322136, 60037, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[257041, 268123, 303656, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[127711, 133869, 174326, 180484]",1,"[69337, 9783, 474275, 219328]",309
"[331516, 76635, 378131, 123250]",1,"[69337, 9783, 474275, 219328]",309
"[373437, 306507, 420052, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[356014, 108363, 402629, 154978]",1,"[69337, 9783, 474275, 219328]",309
"[356014, 157069, 402629, 203684]",1,"[69337, 9783, 474275, 219328]",309
"[379444, 385810, 426059, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[374705, 300477, 421320, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[34149, 211764, 80764, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[34442, 386021, 81057, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[297587, 349425, 344202, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[283748, 344222, 330363, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[246883, 412366, 293498, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[373376, 223478, 419991, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[131627, 382421, 178242, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[53842, 425494, 100457, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[391409, 189520, 438024, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[329754, 175984, 376369, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[138764, 324078, 185379, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[108786, 296817, 155401, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[248662, 51920, 295277, 98535]",1,"[69337, 9783, 474275, 219328]",309
"[63392, 36837, 110007, 83452]",1,"[42574, 9783, 114520, 219328]",308
"[96064, 300095, 142679, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[296412, 175989, 343027, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[282008, 261163, 328623, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[233448, 402406, 280063, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[250334, 381117, 296949, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[356222, 82646, 402837, 129261]",1,"[69337, 9783, 474275, 219328]",309
"[44485, 165717, 91100, 212332]",1,"[42574, 9783, 114520, 219328]",308
"[388016, 334533, 434631, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[153330, 384449, 199945, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[238824, 87215, 285439, 133830]",1,"[69337, 9783, 474275, 219328]",309
"[295378, 79429, 341993, 126044]",1,"[69337, 9783, 474275, 219328]",309
"[324491, 321814, 371106, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[186112, 360691, 232727, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[157753, 297810, 204368, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[211634, 273346, 258249, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[258469, 174264, 305084, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[407634, 242973, 454249, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[415804, 291670, 462419, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[310968, 415487, 357583, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[243893, 98811, 290508, 145426]",1,"[69337, 9783, 474275, 219328]",309
"[242006, 226730, 288621, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[316066, 64900, 362681, 111515]",1,"[69337, 9783, 474275, 219328]",309
"[221682, 335266, 268297, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[81003, 326546, 127618, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[401826, 340625, 448441, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[19637, 111127, 66252, 157742]",1,"[8117, 9783, 69337, 219328]",308
"[346052, 115581, 392667, 162196]",1,"[69337, 9783, 474275, 219328]",309
"[82752, 137507, 129367, 184122]",1,"[69337, 9783, 474275, 219328]",309
"[364176, 364558, 410791, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[341812, 299508, 388427, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[405436, 248839, 452051, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[277713, 203054, 324328, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[104617, 410765, 151232, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[127578, 319361, 174193, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[406713, 222431, 453328, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[363407, 209466, 410022, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[177412, 106844, 224027, 153459]",1,"[69337, 9783, 474275, 219328]",309
"[274901, 221849, 321516, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[322429, 57989, 369044, 104604]",1,"[69337, 9783, 474275, 219328]",309
"[109435, 201020, 156050, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[140704, 310171, 187319, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[343599, 293001, 390214, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[411199, 209237, 457814, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[382303, 10018, 428918, 56633]",1,"[69337, 9783, 474275, 219328]",309
"[115360, 33286, 161975, 79901]",1,"[69337, 9783, 474275, 219328]",309
"[257613, 185165, 304228, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[169656, 190022, 216271, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[336266, 87101, 382881, 133716]",1,"[69337, 9783, 474275, 219328]",309
"[234792, 150840, 281407, 197455]",1,"[69337, 9783, 474275, 219328]",309
"[223385, 296698, 270000, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[94290, 103801, 140905, 150416]",1,"[69337, 9783, 474275, 219328]",309
"[222608, 330137, 269223, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[360739, 37115, 407354, 83730]",1,"[69337, 9783, 474275, 219328]",309
"[252325, 364392, 298940, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[127962, 366791, 174577, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[170782, 406093, 217397, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[332847, 359120, 379462, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[164822, 75866, 211437, 122481]",1,"[69337, 9783, 474275, 219328]",309
"[115697, 65544, 162312, 112159]",1,"[69337, 9783, 474275, 219328]",309
"[217110, 113390, 263725, 160005]",1,"[69337, 9783, 474275, 219328]",309
"[45307, 413269, 91922, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[230337, 340750, 276952, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[155131, 394356, 201746, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[123448, 164605, 170063, 211220]",1,"[69337, 9783, 474275, 219328]",309
"[292169, 328628, 338784, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[276267, 208408, 322882, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[104486, 16797, 151101, 63412]",1,"[69337, 9783, 474275, 219328]",309
"[254804, 270801, 301419, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[308187, 229494, 354802, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[54870, 244294, 101485, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[92555, 362407, 139170, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[290042, 277602, 336657, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[82182, 237031, 128797, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[221548, 421197, 268163, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[11628, 290516, 58243, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[360423, 360577, 407038, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[12885, 158576, 59500, 205191]",1,"[8117, 9783, 69337, 219328]",308
"[184023, 173550, 230638, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[351829, 396155, 398444, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[173524, 404758, 220139, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[56418, 137122, 103033, 183737]",1,"[42574, 9783, 114520, 219328]",308
"[144164, 191221, 190779, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[141835, 91612, 188450, 138227]",1,"[69337, 9783, 474275, 219328]",309
"[96671, 343005, 143286, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[314005, 127516, 360620, 174131]",1,"[69337, 9783, 474275, 219328]",309
"[84106, 414141, 130721, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[160555, 342508, 207170, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[359554, 270252, 406169, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[223341, 242550, 269956, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[88073, 34850, 134688, 81465]",1,"[69337, 9783, 474275, 219328]",309
"[378601, 201969, 425216, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[33453, 183525, 80068, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[60720, 115348, 107335, 161963]",1,"[42574, 9783, 114520, 219328]",308
"[331957, 406338, 378572, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[23347, 89875, 69962, 136490]",0,"[8117, 9783, 474275, 219328]",617
"[164992, 414472, 211607, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[372863, 38579, 419478, 85194]",1,"[69337, 9783, 474275, 219328]",309
"[137738, 279982, 184353, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[322800, 10980, 369415, 57595]",1,"[69337, 9783, 474275, 219328]",309
"[363637, 73157, 410252, 119772]",1,"[69337, 9783, 474275, 219328]",309
"[348985, 40467, 395600, 87082]",1,"[69337, 9783, 474275, 219328]",309
"[90557, 423279, 137172, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[13343, 262994, 59958, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[323054, 99647, 369669, 146262]",1,"[69337, 9783, 474275, 219328]",309
"[81247, 163267, 127862, 209882]",1,"[69337, 9783, 474275, 219328]",309
"[163967, 107174, 210582, 153789]",1,"[69337, 9783, 474275, 219328]",309
"[190187, 273956, 236802, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[57305, 333880, 103920, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[190329, 29236, 236944, 75851]",1,"[69337, 9783, 474275, 219328]",309
"[184972, 324190, 231587, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[54164, 19036, 100779, 65651]",1,"[42574, 9783, 114520, 219328]",308
"[180547, 163184, 227162, 209799]",1,"[69337, 9783, 474275, 219328]",309
"[142299, 259394, 188914, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[101178, 103198, 147793, 149813]",1,"[69337, 9783, 474275, 219328]",309
"[270751, 372301, 317366, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[146888, 242965, 193503, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[397617, 63416, 444232, 110031]",1,"[69337, 9783, 474275, 219328]",309
"[47080, 250575, 93695, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[192522, 160022, 239137, 206637]",1,"[69337, 9783, 474275, 219328]",309
"[79929, 166385, 126544, 213000]",1,"[69337, 9783, 474275, 219328]",309
"[185784, 52739, 232399, 99354]",1,"[69337, 9783, 474275, 219328]",309
"[165938, 196506, 212553, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[184699, 209563, 231314, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[35612, 95304, 82227, 141919]",0,"[8117, 9783, 474275, 219328]",617
"[94023, 305172, 140638, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[205101, 31627, 251716, 78242]",1,"[69337, 9783, 474275, 219328]",309
"[157219, 37061, 203834, 83676]",1,"[69337, 9783, 474275, 219328]",309
"[227298, 182714, 273913, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[118348, 234593, 164963, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[145083, 343200, 191698, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[116776, 94513, 163391, 141128]",1,"[69337, 9783, 474275, 219328]",309
"[250246, 417250, 296861, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[405041, 135360, 451656, 181975]",1,"[69337, 9783, 474275, 219328]",309
"[173490, 226472, 220105, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[33114, 9783, 79729, 55266]",0,"[8117, 9783, 474275, 219328]",617
"[127288, 223553, 173903, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[255184, 414056, 301799, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[137883, 185757, 184498, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[351191, 135230, 397806, 181845]",1,"[69337, 9783, 474275, 219328]",309
"[180393, 382470, 227008, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[408460, 144564, 455075, 191179]",1,"[69337, 9783, 474275, 219328]",309
"[305745, 166854, 352360, 213469]",1,"[69337, 9783, 474275, 219328]",309
"[205314, 171642, 251929, 218257]",1,"[69337, 9783, 474275, 219328]",309
"[90033, 69164, 136648, 115779]",1,"[69337, 9783, 474275, 219328]",309
"[299521, 417505, 346136, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[374464, 409457, 421079, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[339569, 231037, 386184, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[17134, 213318, 63749, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[169177, 272241, 215792, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[58580, 354266, 105195, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[43857, 293073, 90472, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[315958, 133379, 362573, 179994]",1,"[69337, 9783, 474275, 219328]",309
"[93214, 180856, 139829, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[377565, 325732, 424180, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[202107, 311309, 248722, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[312187, 321578, 358802, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[373464, 9783, 420079, 55062]",1,"[69337, 9783, 474275, 219328]",309
"[236570, 246194, 283185, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[391786, 67189, 438401, 113804]",1,"[69337, 9783, 474275, 219328]",309
"[358907, 92771, 405522, 139386]",1,"[69337, 9783, 474275, 219328]",309
"[247139, 28905, 293754, 75520]",1,"[69337, 9783, 474275, 219328]",309
"[127334, 346857, 173949, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[289363, 134237, 335978, 180852]",1,"[69337, 9783, 474275, 219328]",309
"[273692, 93448, 320307, 140063]",1,"[69337, 9783, 474275, 219328]",309
"[390014, 410105, 436629, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[263634, 201761, 310249, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[50483, 371511, 97098, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[153727, 321920, 200342, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[354853, 103515, 401468, 150130]",1,"[69337, 9783, 474275, 219328]",309
"[256489, 361233, 303104, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[62857, 307405, 109472, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[347626, 305617, 394241, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[68811, 392850, 115426, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[291509, 291041, 338124, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[289271, 241451, 335886, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[399995, 386962, 446610, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[82262, 283712, 128877, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[383745, 204287, 430360, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[408575, 273583, 455190, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[283986, 172365, 330601, 218980]",1,"[69337, 9783, 474275, 219328]",309
"[304515, 298215, 351130, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[209446, 70824, 256061, 117439]",1,"[69337, 9783, 474275, 219328]",309
"[74284, 192864, 120899, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[256601, 135200, 303216, 181815]",1,"[69337, 9783, 474275, 219328]",309
"[221806, 241149, 268421, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[367631, 280155, 414246, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[32050, 376929, 78665, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[393820, 331588, 440435, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[25589, 101710, 72204, 148325]",0,"[8117, 9783, 474275, 219328]",617
"[347859, 227679, 394474, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[95206, 275974, 141821, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[418109, 304058, 464724, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[223795, 94294, 270410, 140909]",1,"[69337, 9783, 474275, 219328]",309
"[370588, 220187, 417203, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[41458, 152770, 88073, 199385]",0,"[8117, 9783, 474275, 219328]",617
"[127289, 84482, 173904, 131097]",1,"[69337, 9783, 474275, 219328]",309
"[358761, 118350, 405376, 164965]",1,"[69337, 9783, 474275, 219328]",309
"[380707, 247202, 427322, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[103524, 268801, 150139, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[363372, 125579, 409987, 172194]",1,"[69337, 9783, 474275, 219328]",309
"[29316, 392553, 75931, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[117336, 350928, 163951, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[25935, 150849, 72550, 197464]",0,"[8117, 9783, 474275, 219328]",617
"[29011, 298229, 75626, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[33987, 198971, 80602, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[301890, 109667, 348505, 156282]",1,"[69337, 9783, 474275, 219328]",309
"[366144, 393038, 412759, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[242006, 279707, 288621, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[117790, 370976, 164405, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[67150, 192977, 113765, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[156129, 113698, 202744, 160313]",1,"[69337, 9783, 474275, 219328]",309
"[132041, 96867, 178656, 143482]",1,"[69337, 9783, 474275, 219328]",309
"[58561, 409033, 105176, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[224397, 194389, 271012, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[312557, 249123, 359172, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[170260, 160913, 216875, 207528]",1,"[69337, 9783, 474275, 219328]",309
"[85189, 418990, 131804, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[38860, 398133, 85475, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[349112, 387885, 395727, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[310692, 343330, 357307, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[369863, 347602, 416478, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[12926, 288054, 59541, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[330905, 41665, 377520, 88280]",1,"[69337, 9783, 474275, 219328]",309
"[229588, 203130, 276203, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[245959, 367679, 292574, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[37237, 228871, 83852, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[161561, 216713, 208176, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[97934, 106695, 144549, 153310]",1,"[69337, 9783, 474275, 219328]",309
"[244226, 25786, 290841, 72401]",1,"[69337, 9783, 474275, 219328]",309
"[63397, 371048, 110012, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[75966, 338186, 122581, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[298115, 155644, 344730, 202259]",1,"[69337, 9783, 474275, 219328]",309
"[267307, 314538, 313922, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[407677, 190456, 454292, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[241880, 167365, 288495, 213980]",1,"[69337, 9783, 474275, 219328]",309
"[45040, 363501, 91655, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[123669, 307220, 170284, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[408402, 375832, 455017, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[305785, 292694, 352400, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[205680, 207874, 252295, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[396431, 182017, 443046, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[150302, 356976, 196917, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[214081, 80092, 260696, 126707]",1,"[69337, 9783, 474275, 219328]",309
"[221179, 248247, 267794, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[213977, 366585, 260592, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[158682, 136741, 205297, 183356]",1,"[69337, 9783, 474275, 219328]",309
"[356224, 171583, 402839, 218198]",1,"[69337, 9783, 474275, 219328]",309
"[395637, 426812, 442252, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[111356, 378432, 157971, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[27097, 94342, 73712, 140957]",0,"[8117, 9783, 474275, 219328]",617
"[17381, 196042, 63996, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[207443, 297022, 254058, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[87639, 349147, 134254, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[120768, 288247, 167383, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[342706, 217489, 389321, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[107034, 15829, 153649, 62444]",1,"[69337, 9783, 474275, 219328]",309
"[64244, 58917, 110859, 105532]",1,"[42574, 9783, 114520, 219328]",308
"[380254, 377491, 426869, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[111493, 71210, 158108, 117825]",1,"[69337, 9783, 474275, 219328]",309
"[39509, 225173, 86124, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[145673, 320562, 192288, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[413363, 319478, 459978, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[81508, 81834, 128123, 128449]",1,"[69337, 9783, 474275, 219328]",309
"[406289, 75749, 452904, 122364]",1,"[69337, 9783, 474275, 219328]",309
"[320403, 129520, 367018, 176135]",1,"[69337, 9783, 474275, 219328]",309
"[195160, 254130, 241775, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[322554, 295880, 369169, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[242688, 192799, 289303, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[244788, 202993, 291403, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[81437, 353491, 128052, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[157552, 131105, 204167, 177720]",1,"[69337, 9783, 474275, 219328]",309
"[203143, 272354, 249758, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[413926, 14443, 460541, 61058]",1,"[69337, 9783, 474275, 219328]",309
"[344006, 255279, 390621, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[121501, 98419, 168116, 145034]",1,"[69337, 9783, 474275, 219328]",309
"[331688, 219843, 378303, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[59737, 373982, 106352, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[292363, 28423, 338978, 75038]",1,"[69337, 9783, 474275, 219328]",309
"[324143, 47934, 370758, 94549]",1,"[69337, 9783, 474275, 219328]",309
"[61510, 158063, 108125, 204678]",1,"[42574, 9783, 114520, 219328]",308
"[187031, 299314, 233646, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[191012, 290532, 237627, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[50748, 221766, 97363, 219328]",1,"[42574, 9783, 114520, 219328]",308
