SRC_middle Query: Small,Depth,# Hops,BBoxes,Data Size
"[8, 40, 14, 46]",6,6,"[8, 40, 16, 48]",64
"[20, 6, 26, 12]",6,6,"[20, 4, 28, 12]",64
"[44, 35, 50, 41]",5,5,"[44, 32, 52, 48]",128
"[41, 22, 47, 28]",6,6,"[40, 20, 48, 28]",64
"[12, 24, 18, 30]",6,6,"[12, 24, 20, 32]",64
"[50, 49, 56, 55]",6,6,"[48, 48, 56, 56]",64
"[49, 31, 55, 37]",5,5,"[48, 24, 56, 40]",128
"[7, 56, 13, 62]",4,4,"[0, 48, 16, 64]",256
"[3, 39, 9, 45]",4,4,"[0, 32, 16, 48]",256
"[44, 29, 50, 35]",6,6,"[44, 28, 52, 36]",64
"[39, 40, 45, 46]",4,4,"[32, 32, 48, 48]",256
"[21, 41, 27, 47]",6,6,"[20, 40, 28, 48]",64
"[7, 43, 13, 49]",4,4,"[0, 40, 16, 56]",256
"[45, 39, 51, 45]",5,5,"[44, 32, 52, 48]",128
"[18, 50, 24, 56]",6,6,"[16, 48, 24, 56]",64
"[54, 8, 60, 14]",6,6,"[52, 8, 60, 16]",64
"[58, 24, 64, 30]",6,6,"[56, 24, 64, 32]",64
"[51, 18, 57, 24]",4,4,"[48, 16, 64, 32]",256
"[58, 47, 64, 53]",5,5,"[56, 40, 64, 56]",128
"[55, 43, 61, 49]",4,4,"[48, 40, 64, 56]",256
"[51, 7, 57, 13]",4,4,"[48, 0, 64, 16]",256
"[33, 55, 39, 61]",5,5,"[32, 48, 40, 64]",128
"[50, 12, 56, 18]",6,6,"[48, 12, 56, 20]",64
"[2, 50, 8, 56]",6,6,"[0, 48, 8, 56]",64
"[25, 28, 31, 34]",6,6,"[24, 28, 32, 36]",64
"[23, 48, 29, 54]",4,4,"[16, 40, 32, 56]",256
"[12, 29, 18, 35]",6,6,"[12, 28, 20, 36]",64
"[22, 50, 28, 56]",6,6,"[20, 48, 28, 56]",64
"[40, 4, 46, 10]",6,6,"[40, 4, 48, 12]",64
"[2, 57, 8, 63]",6,6,"[0, 56, 8, 64]",64
"[2, 31, 8, 37]",5,5,"[0, 24, 8, 40]",128
"[16, 57, 22, 63]",6,6,"[16, 56, 24, 64]",64
"[1, 33, 7, 39]",6,6,"[0, 32, 8, 40]",64
"[42, 36, 48, 42]",6,6,"[40, 36, 48, 44]",64
"[36, 56, 42, 62]",6,6,"[36, 56, 44, 64]",64
"[13, 14, 19, 20]",6,6,"[12, 12, 20, 20]",64
"[5, 49, 11, 55]",6,6,"[4, 48, 12, 56]",64
"[52, 56, 58, 62]",6,6,"[52, 56, 60, 64]",64
"[56, 40, 62, 46]",6,6,"[56, 40, 64, 48]",64
"[49, 32, 55, 38]",6,6,"[48, 32, 56, 40]",64
"[44, 33, 50, 39]",6,6,"[44, 32, 52, 40]",64
"[26, 32, 32, 38]",6,6,"[24, 32, 32, 40]",64
"[19, 7, 25, 13]",4,4,"[16, 0, 32, 16]",256
"[9, 27, 15, 33]",5,5,"[8, 24, 16, 40]",128
"[57, 36, 63, 42]",6,6,"[56, 36, 64, 44]",64
"[27, 5, 33, 11]",4,4,"[24, 0, 40, 16]",256
"[6, 26, 12, 32]",6,6,"[4, 24, 12, 32]",64
"[4, 6, 10, 12]",6,6,"[4, 4, 12, 12]",64
"[26, 49, 32, 55]",6,6,"[24, 48, 32, 56]",64
"[9, 46, 15, 52]",6,6,"[8, 44, 16, 52]",64
"[1, 50, 7, 56]",6,6,"[0, 48, 8, 56]",64
"[28, 27, 34, 33]",5,5,"[28, 24, 36, 40]",128
"[43, 26, 49, 32]",4,4,"[40, 24, 56, 40]",256
"[1, 31, 7, 37]",5,5,"[0, 24, 8, 40]",128
"[58, 55, 64, 61]",5,5,"[56, 48, 64, 64]",128
"[20, 46, 26, 52]",6,6,"[20, 44, 28, 52]",64
"[16, 5, 22, 11]",6,6,"[16, 4, 24, 12]",64
"[22, 4, 28, 10]",6,6,"[20, 4, 28, 12]",64
"[7, 22, 13, 28]",4,4,"[0, 16, 16, 32]",256
"[44, 1, 50, 7]",6,6,"[44, 0, 52, 8]",64
"[22, 22, 28, 28]",6,6,"[20, 20, 28, 28]",64
"[11, 0, 17, 6]",4,4,"[8, 0, 24, 16]",256
"[53, 14, 59, 20]",6,6,"[52, 12, 60, 20]",64
"[52, 23, 58, 29]",5,5,"[52, 16, 60, 32]",128
"[4, 38, 10, 44]",6,6,"[4, 36, 12, 44]",64
"[57, 9, 63, 15]",6,6,"[56, 8, 64, 16]",64
"[13, 0, 19, 6]",6,6,"[12, 0, 20, 8]",64
"[13, 42, 19, 48]",6,6,"[12, 40, 20, 48]",64
"[43, 46, 49, 52]",4,4,"[40, 40, 56, 56]",256
"[57, 7, 63, 13]",5,5,"[56, 0, 64, 16]",128
"[47, 0, 53, 6]",4,4,"[40, 0, 56, 16]",256
"[18, 23, 24, 29]",5,5,"[16, 16, 24, 32]",128
"[44, 1, 50, 7]",6,6,"[44, 0, 52, 8]",64
"[38, 14, 44, 20]",6,6,"[36, 12, 44, 20]",64
"[54, 9, 60, 15]",6,6,"[52, 8, 60, 16]",64
"[11, 29, 17, 35]",4,4,"[8, 24, 24, 40]",256
"[7, 30, 13, 36]",4,4,"[0, 24, 16, 40]",256
"[22, 45, 28, 51]",6,6,"[20, 44, 28, 52]",64
"[16, 8, 22, 14]",6,6,"[16, 8, 24, 16]",64
"[1, 13, 7, 19]",6,6,"[0, 12, 8, 20]",64
"[23, 21, 29, 27]",4,4,"[16, 16, 32, 32]",256
"[30, 18, 36, 24]",6,6,"[28, 16, 36, 24]",64
"[18, 56, 24, 62]",6,6,"[16, 56, 24, 64]",64
"[35, 40, 41, 46]",4,4,"[32, 32, 48, 48]",256
"[20, 11, 26, 17]",5,5,"[20, 8, 28, 24]",128
"[37, 5, 43, 11]",6,6,"[36, 4, 44, 12]",64
"[6, 34, 12, 40]",6,6,"[4, 32, 12, 40]",64
"[37, 19, 43, 25]",5,5,"[36, 16, 44, 32]",128
"[10, 24, 16, 30]",6,6,"[8, 24, 16, 32]",64
"[57, 9, 63, 15]",6,6,"[56, 8, 64, 16]",64
"[8, 51, 14, 57]",5,5,"[8, 48, 16, 64]",128
"[14, 20, 20, 26]",6,6,"[12, 20, 20, 28]",64
"[32, 15, 38, 21]",5,5,"[32, 8, 40, 24]",128
"[15, 48, 21, 54]",4,4,"[8, 40, 24, 56]",256
"[11, 18, 17, 24]",4,4,"[8, 16, 24, 32]",256
"[23, 26, 29, 32]",4,4,"[16, 24, 32, 40]",256
"[42, 2, 48, 8]",6,6,"[40, 0, 48, 8]",64
"[55, 8, 61, 14]",4,4,"[48, 8, 64, 24]",256
"[38, 1, 44, 7]",6,6,"[36, 0, 44, 8]",64
"[25, 4, 31, 10]",6,6,"[24, 4, 32, 12]",64
"[44, 4, 50, 10]",6,6,"[44, 4, 52, 12]",64
"[8, 26, 14, 32]",6,6,"[8, 24, 16, 32]",64
"[19, 35, 25, 41]",4,4,"[16, 32, 32, 48]",256
"[26, 47, 32, 53]",5,5,"[24, 40, 32, 56]",128
"[9, 37, 15, 43]",6,6,"[8, 36, 16, 44]",64
"[27, 19, 33, 25]",4,4,"[24, 16, 40, 32]",256
"[40, 22, 46, 28]",6,6,"[40, 20, 48, 28]",64
"[5, 15, 11, 21]",5,5,"[4, 8, 12, 24]",128
"[28, 40, 34, 46]",6,6,"[28, 40, 36, 48]",64
"[23, 40, 29, 46]",4,4,"[16, 32, 32, 48]",256
"[33, 3, 39, 9]",5,5,"[32, 0, 40, 16]",128
"[24, 26, 30, 32]",6,6,"[24, 24, 32, 32]",64
"[0, 26, 6, 32]",6,6,"[0, 24, 8, 32]",64
"[46, 57, 52, 63]",6,6,"[44, 56, 52, 64]",64
"[20, 28, 26, 34]",6,6,"[20, 28, 28, 36]",64
"[13, 23, 19, 29]",5,5,"[12, 16, 20, 32]",128
"[18, 30, 24, 36]",6,6,"[16, 28, 24, 36]",64
"[5, 11, 11, 17]",5,5,"[4, 8, 12, 24]",128
"[50, 6, 56, 12]",6,6,"[48, 4, 56, 12]",64
"[17, 7, 23, 13]",5,5,"[16, 0, 24, 16]",128
"[35, 38, 41, 44]",4,4,"[32, 32, 48, 48]",256
"[44, 9, 50, 15]",6,6,"[44, 8, 52, 16]",64
"[50, 44, 56, 50]",6,6,"[48, 44, 56, 52]",64
"[28, 25, 34, 31]",6,6,"[28, 24, 36, 32]",64
"[11, 49, 17, 55]",4,4,"[8, 40, 24, 56]",256
"[26, 27, 32, 33]",5,5,"[24, 24, 32, 40]",128
"[11, 15, 17, 21]",4,4,"[8, 8, 24, 24]",256
"[29, 21, 35, 27]",6,6,"[28, 20, 36, 28]",64
"[33, 9, 39, 15]",6,6,"[32, 8, 40, 16]",64
"[22, 29, 28, 35]",6,6,"[20, 28, 28, 36]",64
"[40, 40, 46, 46]",6,6,"[40, 40, 48, 48]",64
"[5, 30, 11, 36]",6,6,"[4, 28, 12, 36]",64
"[48, 13, 54, 19]",6,6,"[48, 12, 56, 20]",64
"[18, 0, 24, 6]",6,6,"[16, 0, 24, 8]",64
"[53, 44, 59, 50]",6,6,"[52, 44, 60, 52]",64
"[28, 39, 34, 45]",5,5,"[28, 32, 36, 48]",128
"[29, 0, 35, 6]",6,6,"[28, 0, 36, 8]",64
"[13, 19, 19, 25]",5,5,"[12, 16, 20, 32]",128
"[7, 49, 13, 55]",4,4,"[0, 40, 16, 56]",256
"[40, 19, 46, 25]",5,5,"[40, 16, 48, 32]",128
"[34, 38, 40, 44]",6,6,"[32, 36, 40, 44]",64
"[9, 27, 15, 33]",5,5,"[8, 24, 16, 40]",128
"[45, 48, 51, 54]",6,6,"[44, 48, 52, 56]",64
"[30, 5, 36, 11]",6,6,"[28, 4, 36, 12]",64
"[43, 31, 49, 37]",4,4,"[40, 24, 56, 40]",256
"[48, 14, 54, 20]",6,6,"[48, 12, 56, 20]",64
"[34, 48, 40, 54]",6,6,"[32, 48, 40, 56]",64
"[25, 17, 31, 23]",6,6,"[24, 16, 32, 24]",64
"[40, 1, 46, 7]",6,6,"[40, 0, 48, 8]",64
"[7, 17, 13, 23]",4,4,"[0, 16, 16, 32]",256
"[56, 42, 62, 48]",6,6,"[56, 40, 64, 48]",64
"[2, 0, 8, 6]",6,6,"[0, 0, 8, 8]",64
"[16, 25, 22, 31]",6,6,"[16, 24, 24, 32]",64
"[33, 56, 39, 62]",6,6,"[32, 56, 40, 64]",64
"[37, 45, 43, 51]",6,6,"[36, 44, 44, 52]",64
"[25, 28, 31, 34]",6,6,"[24, 28, 32, 36]",64
"[6, 47, 12, 53]",5,5,"[4, 40, 12, 56]",128
"[16, 22, 22, 28]",6,6,"[16, 20, 24, 28]",64
"[18, 55, 24, 61]",5,5,"[16, 48, 24, 64]",128
"[48, 43, 54, 49]",5,5,"[48, 40, 56, 56]",128
"[58, 12, 64, 18]",6,6,"[56, 12, 64, 20]",64
"[38, 5, 44, 11]",6,6,"[36, 4, 44, 12]",64
"[2, 4, 8, 10]",6,6,"[0, 4, 8, 12]",64
"[50, 16, 56, 22]",6,6,"[48, 16, 56, 24]",64
"[19, 34, 25, 40]",4,4,"[16, 24, 32, 40]",256
"[21, 7, 27, 13]",5,5,"[20, 0, 28, 16]",128
"[33, 55, 39, 61]",5,5,"[32, 48, 40, 64]",128
"[15, 57, 21, 63]",4,4,"[8, 48, 24, 64]",256
"[58, 48, 64, 54]",6,6,"[56, 48, 64, 56]",64
"[10, 4, 16, 10]",6,6,"[8, 4, 16, 12]",64
"[26, 55, 32, 61]",5,5,"[24, 48, 32, 64]",128
"[18, 18, 24, 24]",6,6,"[16, 16, 24, 24]",64
"[33, 8, 39, 14]",6,6,"[32, 8, 40, 16]",64
"[36, 33, 42, 39]",6,6,"[36, 32, 44, 40]",64
"[40, 13, 46, 19]",6,6,"[40, 12, 48, 20]",64
"[34, 6, 40, 12]",6,6,"[32, 4, 40, 12]",64
"[26, 40, 32, 46]",6,6,"[24, 40, 32, 48]",64
"[34, 25, 40, 31]",6,6,"[32, 24, 40, 32]",64
"[47, 49, 53, 55]",4,4,"[40, 40, 56, 56]",256
"[57, 50, 63, 56]",6,6,"[56, 48, 64, 56]",64
"[17, 18, 23, 24]",6,6,"[16, 16, 24, 24]",64
"[28, 23, 34, 29]",5,5,"[28, 16, 36, 32]",128
"[36, 40, 42, 46]",6,6,"[36, 40, 44, 48]",64
"[8, 10, 14, 16]",6,6,"[8, 8, 16, 16]",64
"[7, 44, 13, 50]",4,4,"[0, 40, 16, 56]",256
"[7, 24, 13, 30]",4,4,"[0, 24, 16, 40]",256
"[25, 37, 31, 43]",6,6,"[24, 36, 32, 44]",64
"[29, 8, 35, 14]",6,6,"[28, 8, 36, 16]",64
"[35, 42, 41, 48]",4,4,"[32, 32, 48, 48]",256
"[19, 22, 25, 28]",4,4,"[16, 16, 32, 32]",256
"[40, 30, 46, 36]",6,6,"[40, 28, 48, 36]",64
"[47, 26, 53, 32]",4,4,"[40, 24, 56, 40]",256
"[13, 30, 19, 36]",6,6,"[12, 28, 20, 36]",64
"[31, 44, 37, 50]",4,4,"[24, 40, 40, 56]",256
"[32, 20, 38, 26]",6,6,"[32, 20, 40, 28]",64
"[31, 41, 37, 47]",4,4,"[24, 32, 40, 48]",256
"[3, 28, 9, 34]",4,4,"[0, 24, 16, 40]",256
"[19, 9, 25, 15]",4,4,"[16, 8, 32, 24]",256
"[47, 31, 53, 37]",4,4,"[40, 24, 56, 40]",256
"[3, 56, 9, 62]",4,4,"[0, 48, 16, 64]",256
"[39, 13, 45, 19]",4,4,"[32, 8, 48, 24]",256
"[1, 22, 7, 28]",6,6,"[0, 20, 8, 28]",64
"[30, 25, 36, 31]",6,6,"[28, 24, 36, 32]",64
"[56, 0, 62, 6]",6,6,"[56, 0, 64, 8]",64
"[54, 33, 60, 39]",6,6,"[52, 32, 60, 40]",64
"[4, 43, 10, 49]",5,5,"[4, 40, 12, 56]",128
"[55, 5, 61, 11]",4,4,"[48, 0, 64, 16]",256
"[43, 47, 49, 53]",4,4,"[40, 40, 56, 56]",256
"[42, 25, 48, 31]",6,6,"[40, 24, 48, 32]",64
"[0, 23, 6, 29]",5,5,"[0, 16, 8, 32]",128
"[2, 7, 8, 13]",5,5,"[0, 0, 8, 16]",128
"[39, 0, 45, 6]",4,4,"[32, 0, 48, 16]",256
"[17, 55, 23, 61]",5,5,"[16, 48, 24, 64]",128
"[40, 44, 46, 50]",6,6,"[40, 44, 48, 52]",64
"[18, 46, 24, 52]",6,6,"[16, 44, 24, 52]",64
"[57, 14, 63, 20]",6,6,"[56, 12, 64, 20]",64
"[9, 48, 15, 54]",6,6,"[8, 48, 16, 56]",64
"[36, 18, 42, 24]",6,6,"[36, 16, 44, 24]",64
"[12, 6, 18, 12]",6,6,"[12, 4, 20, 12]",64
"[27, 29, 33, 35]",4,4,"[24, 24, 40, 40]",256
"[45, 21, 51, 27]",6,6,"[44, 20, 52, 28]",64
"[24, 10, 30, 16]",6,6,"[24, 8, 32, 16]",64
"[21, 26, 27, 32]",6,6,"[20, 24, 28, 32]",64
"[41, 57, 47, 63]",6,6,"[40, 56, 48, 64]",64
"[43, 27, 49, 33]",4,4,"[40, 24, 56, 40]",256
"[9, 28, 15, 34]",6,6,"[8, 28, 16, 36]",64
"[45, 9, 51, 15]",6,6,"[44, 8, 52, 16]",64
"[33, 20, 39, 26]",6,6,"[32, 20, 40, 28]",64
"[8, 13, 14, 19]",6,6,"[8, 12, 16, 20]",64
"[58, 11, 64, 17]",5,5,"[56, 8, 64, 24]",128
"[28, 22, 34, 28]",6,6,"[28, 20, 36, 28]",64
"[50, 24, 56, 30]",6,6,"[48, 24, 56, 32]",64
"[27, 51, 33, 57]",4,4,"[24, 48, 40, 64]",256
"[31, 24, 37, 30]",4,4,"[24, 24, 40, 40]",256
"[46, 14, 52, 20]",6,6,"[44, 12, 52, 20]",64
"[50, 12, 56, 18]",6,6,"[48, 12, 56, 20]",64
"[28, 13, 34, 19]",6,6,"[28, 12, 36, 20]",64
"[37, 45, 43, 51]",6,6,"[36, 44, 44, 52]",64
"[3, 57, 9, 63]",4,4,"[0, 48, 16, 64]",256
"[24, 2, 30, 8]",6,6,"[24, 0, 32, 8]",64
"[14, 40, 20, 46]",6,6,"[12, 40, 20, 48]",64
"[5, 55, 11, 61]",5,5,"[4, 48, 12, 64]",128
"[11, 23, 17, 29]",4,4,"[8, 16, 24, 32]",256
"[3, 47, 9, 53]",4,4,"[0, 40, 16, 56]",256
"[40, 43, 46, 49]",5,5,"[40, 40, 48, 56]",128
"[11, 14, 17, 20]",4,4,"[8, 8, 24, 24]",256
"[39, 19, 45, 25]",4,4,"[32, 16, 48, 32]",256
"[39, 5, 45, 11]",4,4,"[32, 0, 48, 16]",256
"[45, 55, 51, 61]",5,5,"[44, 48, 52, 64]",128
"[32, 48, 38, 54]",6,6,"[32, 48, 40, 56]",64
"[18, 49, 24, 55]",6,6,"[16, 48, 24, 56]",64
"[56, 56, 62, 62]",6,6,"[56, 56, 64, 64]",64
"[22, 26, 28, 32]",6,6,"[20, 24, 28, 32]",64
"[29, 3, 35, 9]",5,5,"[28, 0, 36, 16]",128
"[40, 44, 46, 50]",6,6,"[40, 44, 48, 52]",64
"[33, 42, 39, 48]",6,6,"[32, 40, 40, 48]",64
"[41, 35, 47, 41]",5,5,"[40, 32, 48, 48]",128
"[47, 27, 53, 33]",4,4,"[40, 24, 56, 40]",256
"[37, 29, 43, 35]",6,6,"[36, 28, 44, 36]",64
"[31, 16, 37, 22]",4,4,"[24, 16, 40, 32]",256
"[45, 30, 51, 36]",6,6,"[44, 28, 52, 36]",64
"[13, 21, 19, 27]",6,6,"[12, 20, 20, 28]",64
"[17, 2, 23, 8]",6,6,"[16, 0, 24, 8]",64
"[2, 3, 8, 9]",5,5,"[0, 0, 8, 16]",128
"[10, 22, 16, 28]",6,6,"[8, 20, 16, 28]",64
"[0, 18, 6, 24]",6,6,"[0, 16, 8, 24]",64
"[41, 0, 47, 6]",6,6,"[40, 0, 48, 8]",64
"[8, 4, 14, 10]",6,6,"[8, 4, 16, 12]",64
"[50, 27, 56, 33]",5,5,"[48, 24, 56, 40]",128
"[43, 14, 49, 20]",4,4,"[40, 8, 56, 24]",256
"[38, 25, 44, 31]",6,6,"[36, 24, 44, 32]",64
"[35, 58, 41, 64]",4,4,"[32, 48, 48, 64]",256
"[14, 29, 20, 35]",6,6,"[12, 28, 20, 36]",64
"[12, 21, 18, 27]",6,6,"[12, 20, 20, 28]",64
"[38, 6, 44, 12]",6,6,"[36, 4, 44, 12]",64
"[38, 56, 44, 62]",6,6,"[36, 56, 44, 64]",64
"[5, 50, 11, 56]",6,6,"[4, 48, 12, 56]",64
"[20, 20, 26, 26]",6,6,"[20, 20, 28, 28]",64
"[34, 29, 40, 35]",6,6,"[32, 28, 40, 36]",64
"[57, 20, 63, 26]",6,6,"[56, 20, 64, 28]",64
"[16, 1, 22, 7]",6,6,"[16, 0, 24, 8]",64
"[33, 2, 39, 8]",6,6,"[32, 0, 40, 8]",64
"[12, 23, 18, 29]",5,5,"[12, 16, 20, 32]",128
"[5, 13, 11, 19]",6,6,"[4, 12, 12, 20]",64
"[55, 33, 61, 39]",4,4,"[48, 24, 64, 40]",256
"[22, 12, 28, 18]",6,6,"[20, 12, 28, 20]",64
"[53, 12, 59, 18]",6,6,"[52, 12, 60, 20]",64
"[16, 43, 22, 49]",5,5,"[16, 40, 24, 56]",128
"[46, 47, 52, 53]",5,5,"[44, 40, 52, 56]",128
"[19, 19, 25, 25]",4,4,"[16, 16, 32, 32]",256
"[33, 55, 39, 61]",5,5,"[32, 48, 40, 64]",128
"[24, 16, 30, 22]",6,6,"[24, 16, 32, 24]",64
"[30, 22, 36, 28]",6,6,"[28, 20, 36, 28]",64
"[55, 45, 61, 51]",4,4,"[48, 40, 64, 56]",256
"[15, 2, 21, 8]",4,4,"[8, 0, 24, 16]",256
"[19, 35, 25, 41]",4,4,"[16, 32, 32, 48]",256
"[4, 0, 10, 6]",6,6,"[4, 0, 12, 8]",64
"[29, 31, 35, 37]",5,5,"[28, 24, 36, 40]",128
"[46, 28, 52, 34]",6,6,"[44, 28, 52, 36]",64
"[3, 58, 9, 64]",4,4,"[0, 48, 16, 64]",256
"[51, 26, 57, 32]",4,4,"[48, 24, 64, 40]",256
"[31, 29, 37, 35]",4,4,"[24, 24, 40, 40]",256
"[28, 7, 34, 13]",5,5,"[28, 0, 36, 16]",128
"[5, 5, 11, 11]",6,6,"[4, 4, 12, 12]",64
"[15, 6, 21, 12]",4,4,"[8, 0, 24, 16]",256
"[52, 48, 58, 54]",6,6,"[52, 48, 60, 56]",64
"[9, 26, 15, 32]",6,6,"[8, 24, 16, 32]",64
"[56, 58, 62, 64]",6,6,"[56, 56, 64, 64]",64
"[13, 28, 19, 34]",6,6,"[12, 28, 20, 36]",64
"[39, 4, 45, 10]",4,4,"[32, 0, 48, 16]",256
"[52, 27, 58, 33]",5,5,"[52, 24, 60, 40]",128
"[35, 48, 41, 54]",4,4,"[32, 40, 48, 56]",256
"[56, 53, 62, 59]",6,6,"[56, 52, 64, 60]",64
"[25, 2, 31, 8]",6,6,"[24, 0, 32, 8]",64
"[11, 15, 17, 21]",4,4,"[8, 8, 24, 24]",256
"[31, 14, 37, 20]",4,4,"[24, 8, 40, 24]",256
"[8, 53, 14, 59]",6,6,"[8, 52, 16, 60]",64
"[55, 17, 61, 23]",4,4,"[48, 16, 64, 32]",256
"[22, 20, 28, 26]",6,6,"[20, 20, 28, 28]",64
"[27, 6, 33, 12]",4,4,"[24, 0, 40, 16]",256
"[35, 57, 41, 63]",4,4,"[32, 48, 48, 64]",256
"[18, 39, 24, 45]",5,5,"[16, 32, 24, 48]",128
"[34, 50, 40, 56]",6,6,"[32, 48, 40, 56]",64
"[12, 45, 18, 51]",6,6,"[12, 44, 20, 52]",64
"[18, 49, 24, 55]",6,6,"[16, 48, 24, 56]",64
"[28, 32, 34, 38]",6,6,"[28, 32, 36, 40]",64
"[38, 29, 44, 35]",6,6,"[36, 28, 44, 36]",64
"[34, 40, 40, 46]",6,6,"[32, 40, 40, 48]",64
"[16, 17, 22, 23]",6,6,"[16, 16, 24, 24]",64
"[14, 1, 20, 7]",6,6,"[12, 0, 20, 8]",64
"[7, 39, 13, 45]",4,4,"[0, 32, 16, 48]",256
"[50, 45, 56, 51]",6,6,"[48, 44, 56, 52]",64
"[6, 11, 12, 17]",5,5,"[4, 8, 12, 24]",128
"[46, 26, 52, 32]",6,6,"[44, 24, 52, 32]",64
"[15, 13, 21, 19]",4,4,"[8, 8, 24, 24]",256
"[18, 56, 24, 62]",6,6,"[16, 56, 24, 64]",64
"[47, 42, 53, 48]",4,4,"[40, 32, 56, 48]",256
"[0, 47, 6, 53]",5,5,"[0, 40, 8, 56]",128
"[34, 32, 40, 38]",6,6,"[32, 32, 40, 40]",64
"[27, 54, 33, 60]",4,4,"[24, 48, 40, 64]",256
"[3, 7, 9, 13]",4,4,"[0, 0, 16, 16]",256
"[24, 41, 30, 47]",6,6,"[24, 40, 32, 48]",64
"[17, 7, 23, 13]",5,5,"[16, 0, 24, 16]",128
"[47, 36, 53, 42]",4,4,"[40, 32, 56, 48]",256
"[22, 14, 28, 20]",6,6,"[20, 12, 28, 20]",64
"[43, 45, 49, 51]",4,4,"[40, 40, 56, 56]",256
"[45, 34, 51, 40]",6,6,"[44, 32, 52, 40]",64
"[42, 18, 48, 24]",6,6,"[40, 16, 48, 24]",64
"[14, 47, 20, 53]",5,5,"[12, 40, 20, 56]",128
"[53, 57, 59, 63]",6,6,"[52, 56, 60, 64]",64
"[15, 4, 21, 10]",4,4,"[8, 0, 24, 16]",256
"[33, 19, 39, 25]",5,5,"[32, 16, 40, 32]",128
"[43, 20, 49, 26]",4,4,"[40, 16, 56, 32]",256
"[14, 23, 20, 29]",5,5,"[12, 16, 20, 32]",128
"[40, 30, 46, 36]",6,6,"[40, 28, 48, 36]",64
"[18, 37, 24, 43]",6,6,"[16, 36, 24, 44]",64
"[10, 8, 16, 14]",6,6,"[8, 8, 16, 16]",64
"[51, 0, 57, 6]",4,4,"[48, 0, 64, 16]",256
"[35, 32, 41, 38]",4,4,"[32, 24, 48, 40]",256
"[20, 23, 26, 29]",5,5,"[20, 16, 28, 32]",128
"[37, 40, 43, 46]",6,6,"[36, 40, 44, 48]",64
"[1, 51, 7, 57]",5,5,"[0, 48, 8, 64]",128
"[8, 56, 14, 62]",6,6,"[8, 56, 16, 64]",64
"[25, 9, 31, 15]",6,6,"[24, 8, 32, 16]",64
"[11, 32, 17, 38]",4,4,"[8, 24, 24, 40]",256
"[4, 8, 10, 14]",6,6,"[4, 8, 12, 16]",64
"[48, 13, 54, 19]",6,6,"[48, 12, 56, 20]",64
"[50, 58, 56, 64]",6,6,"[48, 56, 56, 64]",64
"[49, 31, 55, 37]",5,5,"[48, 24, 56, 40]",128
"[36, 49, 42, 55]",6,6,"[36, 48, 44, 56]",64
"[44, 13, 50, 19]",6,6,"[44, 12, 52, 20]",64
"[15, 46, 21, 52]",4,4,"[8, 40, 24, 56]",256
"[8, 52, 14, 58]",6,6,"[8, 52, 16, 60]",64
"[14, 48, 20, 54]",6,6,"[12, 48, 20, 56]",64
"[24, 22, 30, 28]",6,6,"[24, 20, 32, 28]",64
"[38, 37, 44, 43]",6,6,"[36, 36, 44, 44]",64
"[8, 40, 14, 46]",6,6,"[8, 40, 16, 48]",64
"[31, 57, 37, 63]",4,4,"[24, 48, 40, 64]",256
"[58, 6, 64, 12]",6,6,"[56, 4, 64, 12]",64
"[39, 53, 45, 59]",4,4,"[32, 48, 48, 64]",256
"[1, 33, 7, 39]",6,6,"[0, 32, 8, 40]",64
"[38, 22, 44, 28]",6,6,"[36, 20, 44, 28]",64
"[31, 29, 37, 35]",4,4,"[24, 24, 40, 40]",256
"[19, 0, 25, 6]",4,4,"[16, 0, 32, 16]",256
"[14, 35, 20, 41]",5,5,"[12, 32, 20, 48]",128
"[41, 10, 47, 16]",6,6,"[40, 8, 48, 16]",64
"[42, 56, 48, 62]",6,6,"[40, 56, 48, 64]",64
"[31, 51, 37, 57]",4,4,"[24, 48, 40, 64]",256
"[47, 30, 53, 36]",4,4,"[40, 24, 56, 40]",256
"[34, 20, 40, 26]",6,6,"[32, 20, 40, 28]",64
"[45, 54, 51, 60]",6,6,"[44, 52, 52, 60]",64
"[5, 16, 11, 22]",6,6,"[4, 16, 12, 24]",64
"[8, 38, 14, 44]",6,6,"[8, 36, 16, 44]",64
"[25, 45, 31, 51]",6,6,"[24, 44, 32, 52]",64
"[12, 52, 18, 58]",6,6,"[12, 52, 20, 60]",64
"[20, 50, 26, 56]",6,6,"[20, 48, 28, 56]",64
"[18, 24, 24, 30]",6,6,"[16, 24, 24, 32]",64
"[3, 13, 9, 19]",4,4,"[0, 8, 16, 24]",256
"[2, 20, 8, 26]",6,6,"[0, 20, 8, 28]",64
"[46, 47, 52, 53]",5,5,"[44, 40, 52, 56]",128
"[15, 21, 21, 27]",4,4,"[8, 16, 24, 32]",256
"[55, 28, 61, 34]",4,4,"[48, 24, 64, 40]",256
"[42, 46, 48, 52]",6,6,"[40, 44, 48, 52]",64
"[42, 42, 48, 48]",6,6,"[40, 40, 48, 48]",64
"[14, 16, 20, 22]",6,6,"[12, 16, 20, 24]",64
"[22, 42, 28, 48]",6,6,"[20, 40, 28, 48]",64
"[10, 19, 16, 25]",5,5,"[8, 16, 16, 32]",128
"[1, 22, 7, 28]",6,6,"[0, 20, 8, 28]",64
"[36, 34, 42, 40]",6,6,"[36, 32, 44, 40]",64
"[3, 46, 9, 52]",4,4,"[0, 40, 16, 56]",256
