BRC Query: Large,Points,Num Of Points
"[56346, 9783, 196193, 149145]","[(56424, 9783), (56656, 9783), (57205, 9783), (57375, 9783), (57612, 9783), (57704, 9783), (57725, 9783), (57806, 9783), (58277, 9783), (58872, 9783), (59402, 9783), (60352, 9783), (60964, 9783), (61077, 9783), (61602, 9783), (61809, 9783), (61843, 9783), (62117, 9783), (62215, 9783), (62561, 9783), (62623, 9783), (62762, 9783), (62822, 9783), (63037, 9783), (63286, 9783), (63412, 9783), (63461, 9783), (63503, 9783), (63996, 9783), (64543, 9783), (64648, 9783), (64896, 9783), (65102, 9783), (65894, 9783), (66131, 9783), (66186, 9783), (66645, 9783), (67084, 9783), (67141, 9783), (67704, 9783), (67775, 9783), (67852, 9783), (68206, 9783), (68756, 9783), (68834, 9783), (69069, 9783), (68109, 10266), (64792, 10612), (58284, 10957), (57527, 11497), (57909, 12464), (69011, 12465), (57957, 12989), (65784, 13357), (67034, 13769), (65308, 14734), (63498, 17671), (63107, 18050), (64482, 19940), (60166, 21389), (58014, 21689), (60551, 27192), (59032, 35658), (59458, 97155), (69337, 9783), (69793, 9783), (70283, 9783), (70423, 9783), (70521, 9783), (70588, 9783), (70680, 9783), (71018, 9783), (71804, 9783), (72475, 9783), (72493, 9783), (72525, 9783), (72684, 9783), (72699, 9783), (72826, 9783), (72867, 9783), (72940, 9783), (73557, 9783), (73725, 9783), (74123, 9783), (74949, 9783), (75337, 9783), (76019, 9783), (76099, 9783), (77001, 9783), (77198, 9783), (77218, 9783), (77882, 9783), (78741, 9783), (79216, 9783), (79340, 9783), (79684, 9783), (80674, 9783), (80751, 9783), (81868, 9783), (82333, 9783), (82547, 9783), (82942, 9783), (83102, 9783), (83416, 9783), (83728, 9783), (84309, 9783), (84650, 9783), (85589, 9783), (85950, 9783), (86007, 9783), (86912, 9783), (88087, 9783), (88621, 9783), (89116, 9783), (90429, 9783), (90924, 9783), (91406, 9783), (91856, 9783), (92218, 9783), (92609, 9783), (92640, 9783), (93593, 9783), (93783, 9783), (93961, 9783), (94390, 9783), (94602, 9783), (95340, 9783), (95385, 9783), (96416, 9783), (96966, 9783), (98024, 9783), (98327, 9783), (98408, 9783), (100278, 9783), (101493, 9783), (101814, 9783), (102629, 9783), (104677, 9783), (104703, 9783), (105545, 9783), (105570, 9783), (106663, 9783), (107478, 9783), (108346, 9783), (108732, 9783), (108986, 9783), (109213, 9783), (109573, 9783), (110921, 9783), (111164, 9783), (111242, 9783), (112677, 9783), (112976, 9783), (113246, 9783), (114372, 9783), (114520, 9783), (116220, 9783), (116287, 9783), (116488, 9783), (117484, 9783), (121931, 9783), (122165, 9783), (122167, 9783), (122208, 9783), (122416, 9783), (124097, 9783), (124858, 9783), (124923, 9783), (124927, 9783), (125770, 9783), (128325, 9783), (128327, 9783), (128789, 9783), (128817, 9783), (128824, 9783), (130064, 9783), (130097, 9783), (130955, 9783), (131043, 9783), (131366, 9783), (131661, 9783), (132054, 9783), (132210, 9783), (132577, 9783), (133429, 9783), (133609, 9783), (134752, 9783), (135339, 9783), (136248, 9783), (139599, 9783), (140019, 9783), (140329, 9783), (142342, 9783), (143901, 9783), (144911, 9783), (145861, 9783), (146478, 9783), (148084, 9783), (150098, 9783), (151150, 9783), (154464, 9783), (154911, 9783), (157902, 9783), (164328, 9783), (164539, 9783), (166991, 9783), (170262, 9783), (173186, 9783), (173951, 9783), (174921, 9783), (177495, 9783), (181053, 9783), (187887, 9783), (188015, 9783), (109659, 10073), (97397, 10118), (117247, 10175), (74579, 10307), (164153, 10413), (75032, 10463), (101228, 10532), (72294, 10541), (192522, 10541), (157004, 10618), (139551, 10641), (146929, 10643), (69452, 10773), (82564, 10832), (70242, 10839), (93565, 10870), (147676, 10916), (147078, 10944), (159341, 11095), (191871, 11154), (134002, 11278), (156028, 11367), (100745, 11476), (85483, 11574), (128706, 11613), (143615, 11672), (193616, 12009), (122199, 12087), (105003, 12340), (150853, 12820), (96432, 13026), (94047, 13060), (70802, 13078), (92728, 13196), (129316, 13429), (137355, 13489), (116696, 13511), (132304, 13523), (104767, 13542), (158074, 13700), (139379, 14023), (115607, 14151), (80255, 14211), (69969, 14216), (95698, 14228), (113212, 14272), (88748, 14276), (181926, 14472), (108221, 14539), (168299, 14657), (81522, 14734), (113997, 14770), (84540, 14828), (83357, 14829), (89325, 14834), (78971, 14940), (81807, 15030), (88006, 15197), (171536, 15407), (125111, 15411), (125429, 15748), (80282, 15888), (79695, 15889), (164496, 15993), (76820, 16004), (117428, 16207), (91779, 16340), (114056, 16475), (84227, 16516), (130706, 16530), (109712, 16598), (138819, 16651), (75988, 16684), (82405, 16839), (70320, 17096), (144008, 17433), (101506, 17559), (128703, 17618), (194547, 17907), (78083, 18380), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (148995, 19294), (89429, 19819), (155423, 20233), (77898, 21019), (165683, 22519), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750), (72803, 67715), (182621, 142145)]",321
"[258948, 21530, 398795, 161377]","[(306553, 24096), (260858, 24535)]",2
"[135961, 46408, 275808, 186255]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[161686, 67303, 301533, 207150]","[(182621, 142145)]",1
"[304810, 140300, 444657, 219328]",[],0
"[235238, 35668, 375085, 175515]",[],0
"[140582, 63930, 280429, 203777]","[(182621, 142145)]",1
"[310260, 205722, 450107, 219328]",[],0
"[117983, 288417, 257830, 219328]",[],0
"[204145, 117790, 343992, 219328]","[(249218, 208706), (243245, 219327)]",2
"[87959, 247848, 227806, 219328]",[],0
"[44604, 291179, 184451, 219328]",[],0
"[205426, 71948, 345273, 211795]","[(249218, 208706)]",1
"[272239, 103225, 412086, 219328]",[],0
"[280134, 67256, 419981, 207103]",[],0
"[242663, 118270, 382510, 219328]","[(249218, 208706), (243245, 219327)]",2
"[99499, 172096, 239346, 219328]",[],0
"[90527, 322045, 230374, 219328]",[],0
"[10306, 165180, 150153, 219328]",[],0
"[236636, 226013, 376483, 219328]",[],0
"[32229, 108884, 172076, 219328]",[],0
"[302793, 46753, 442640, 186600]",[],0
"[268121, 102108, 407968, 219328]",[],0
"[128662, 248987, 268509, 219328]",[],0
"[250254, 14723, 390101, 154570]","[(358657, 15258), (337473, 17444), (277400, 19941), (306553, 24096), (260858, 24535)]",5
"[214179, 66802, 354026, 206649]",[],0
"[145568, 120665, 285415, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[315223, 210857, 455070, 219328]",[],0
"[106649, 54654, 246496, 194501]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[60975, 70862, 200822, 210709]","[(182621, 142145)]",1
"[219884, 117017, 359731, 219328]","[(249218, 208706), (243245, 219327)]",2
"[171818, 15904, 311665, 155751]","[(229026, 16672), (232460, 17215), (194547, 17907), (277400, 19941), (306553, 24096), (260858, 24535), (181333, 62750), (200563, 62770), (182621, 142145)]",9
"[69019, 198282, 208866, 219328]",[],0
"[284996, 123379, 424843, 219328]",[],0
"[305046, 23487, 444893, 163334]","[(306553, 24096)]",1
"[212825, 27988, 352672, 167835]",[],0
"[80375, 62508, 220222, 202355]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[80243, 47825, 220090, 187672]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[241916, 200819, 381763, 219328]","[(249218, 208706), (243245, 219327)]",2
"[121324, 334216, 261171, 219328]",[],0
"[94571, 148481, 234418, 219328]",[],0
"[50748, 226510, 190595, 219328]",[],0
"[176265, 160556, 316112, 219328]","[(249218, 208706), (243245, 219327)]",2
"[172738, 305922, 312585, 219328]",[],0
"[295652, 68329, 435499, 208176]",[],0
"[133816, 107814, 273663, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[221003, 222821, 360850, 219328]",[],0
"[82353, 321254, 222200, 219328]",[],0
"[48497, 133725, 188344, 219328]","[(182621, 142145)]",1
"[124950, 161542, 264797, 219328]","[(249218, 208706), (243245, 219327)]",2
"[236420, 159624, 376267, 219328]","[(249218, 208706), (243245, 219327)]",2
"[223001, 34115, 362848, 173962]",[],0
"[40849, 214061, 180696, 219328]",[],0
"[213475, 155130, 353322, 219328]","[(249218, 208706), (243245, 219327)]",2
"[21766, 219149, 161613, 219328]",[],0
"[61584, 11395, 201431, 151242]","[(69011, 12465), (65784, 13357), (67034, 13769), (65308, 14734), (63498, 17671), (63107, 18050), (64482, 19940), (100745, 11476), (85483, 11574), (128706, 11613), (143615, 11672), (193616, 12009), (122199, 12087), (105003, 12340), (150853, 12820), (96432, 13026), (94047, 13060), (70802, 13078), (92728, 13196), (129316, 13429), (137355, 13489), (116696, 13511), (132304, 13523), (104767, 13542), (158074, 13700), (139379, 14023), (115607, 14151), (80255, 14211), (69969, 14216), (95698, 14228), (113212, 14272), (88748, 14276), (181926, 14472), (108221, 14539), (168299, 14657), (81522, 14734), (113997, 14770), (84540, 14828), (83357, 14829), (89325, 14834), (78971, 14940), (81807, 15030), (88006, 15197), (171536, 15407), (125111, 15411), (125429, 15748), (80282, 15888), (79695, 15889), (164496, 15993), (76820, 16004), (117428, 16207), (91779, 16340), (114056, 16475), (84227, 16516), (130706, 16530), (109712, 16598), (138819, 16651), (75988, 16684), (82405, 16839), (70320, 17096), (144008, 17433), (101506, 17559), (128703, 17618), (194547, 17907), (78083, 18380), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (148995, 19294), (89429, 19819), (155423, 20233), (77898, 21019), (165683, 22519), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750), (200563, 62770), (72803, 67715), (182621, 142145)]",93
"[67317, 303579, 207164, 219328]",[],0
"[18746, 157680, 158593, 219328]",[],0
"[31270, 18174, 171117, 158021]","[(37806, 18407), (40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (31646, 20485), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (78083, 18380), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (148995, 19294), (89429, 19819), (155423, 20233), (77898, 21019), (165683, 22519), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",55
"[209099, 297809, 348946, 219328]",[],0
"[333371, 302855, 473218, 219328]",[],0
"[83175, 264012, 223022, 219328]",[],0
"[57637, 55779, 197484, 195626]","[(59458, 97155), (181333, 62750), (72803, 67715), (182621, 142145)]",4
"[308450, 33928, 448297, 173775]",[],0
"[222227, 115656, 362074, 219328]","[(249218, 208706), (243245, 219327)]",2
"[137784, 131963, 277631, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[8174, 46070, 148021, 185917]","[(45785, 56718), (37985, 59118), (59458, 97155), (97257, 47150), (72803, 67715)]",5
"[57795, 122347, 197642, 219328]","[(182621, 142145)]",1
"[118122, 238673, 257969, 219328]",[],0
"[202952, 290583, 342799, 219328]",[],0
"[186010, 190835, 325857, 219328]","[(249218, 208706), (243245, 219327)]",2
"[328107, 13608, 467954, 153455]","[(358657, 15258), (337473, 17444), (462771, 37243)]",3
"[236132, 212011, 375979, 219328]","[(243245, 219327)]",1
"[206851, 319332, 346698, 219328]",[],0
"[261644, 226332, 401491, 219328]",[],0
"[179610, 87921, 319457, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[11905, 122131, 151752, 219328]",[],0
"[117843, 219035, 257690, 219328]","[(243245, 219327)]",1
"[216450, 76440, 356297, 216287]","[(249218, 208706)]",1
"[265090, 148190, 404937, 219328]",[],0
"[302590, 291885, 442437, 219328]",[],0
"[31515, 226606, 171362, 219328]",[],0
"[178261, 107139, 318108, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[17122, 225562, 156969, 219328]",[],0
"[177218, 101347, 317065, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[68991, 134621, 208838, 219328]","[(182621, 142145)]",1
"[174552, 215220, 314399, 219328]","[(243245, 219327)]",1
"[175035, 174106, 314882, 219328]","[(249218, 208706), (243245, 219327)]",2
"[103951, 110430, 243798, 219328]","[(182621, 142145), (243245, 219327)]",2
"[315983, 138368, 455830, 219328]",[],0
"[204854, 65237, 344701, 205084]",[],0
"[210290, 318070, 350137, 219328]",[],0
"[302495, 320773, 442342, 219328]",[],0
"[137988, 165211, 277835, 219328]","[(249218, 208706), (243245, 219327)]",2
"[12311, 104139, 152158, 219328]",[],0
"[316213, 165890, 456060, 219328]",[],0
"[197939, 177223, 337786, 219328]","[(249218, 208706), (243245, 219327)]",2
"[274909, 184508, 414756, 219328]",[],0
"[317923, 222597, 457770, 219328]",[],0
"[239789, 104019, 379636, 219328]","[(249218, 208706), (243245, 219327)]",2
"[190972, 53025, 330819, 192872]","[(200563, 62770)]",1
"[137779, 199692, 277626, 219328]","[(249218, 208706), (243245, 219327)]",2
"[197858, 112963, 337705, 219328]","[(249218, 208706), (243245, 219327)]",2
"[28549, 179127, 168396, 219328]",[],0
"[278445, 57506, 418292, 197353]",[],0
"[204598, 139907, 344445, 219328]","[(249218, 208706), (243245, 219327)]",2
"[305220, 20689, 445067, 160536]","[(306553, 24096)]",1
"[52573, 152807, 192420, 219328]",[],0
"[79091, 238711, 218938, 219328]",[],0
"[152799, 162721, 292646, 219328]","[(249218, 208706), (243245, 219327)]",2
"[46525, 289047, 186372, 219328]",[],0
"[48601, 319813, 188448, 219328]",[],0
"[81220, 315931, 221067, 219328]",[],0
"[70938, 42434, 210785, 182281]","[(103123, 45841), (97257, 47150), (181333, 62750), (200563, 62770), (72803, 67715), (182621, 142145)]",6
"[287087, 136328, 426934, 219328]",[],0
"[320420, 37451, 460267, 177298]",[],0
"[76230, 302769, 216077, 219328]",[],0
"[184496, 58517, 324343, 198364]","[(200563, 62770)]",1
"[48038, 81767, 187885, 219328]","[(59458, 97155), (182621, 142145)]",2
"[310454, 99870, 450301, 219328]",[],0
"[191519, 78356, 331366, 218203]","[(249218, 208706)]",1
"[144713, 284980, 284560, 219328]",[],0
"[256808, 153706, 396655, 219328]",[],0
"[136246, 290201, 276093, 219328]",[],0
"[9885, 162565, 149732, 219328]",[],0
"[120423, 191181, 260270, 219328]","[(249218, 208706), (243245, 219327)]",2
"[110569, 208734, 250416, 219328]","[(243245, 219327)]",1
"[266789, 179809, 406636, 219328]",[],0
"[142020, 14812, 281867, 154659]","[(171536, 15407), (244062, 15465), (164496, 15993), (229026, 16672), (232460, 17215), (144008, 17433), (194547, 17907), (150585, 18421), (148995, 19294), (277400, 19941), (155423, 20233), (165683, 22519), (260858, 24535), (145935, 34939), (181333, 62750), (200563, 62770), (182621, 142145)]",17
"[320184, 84167, 460031, 219328]",[],0
"[147139, 128939, 286986, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[167555, 165341, 307402, 219328]","[(249218, 208706), (243245, 219327)]",2
"[81739, 137861, 221586, 219328]","[(182621, 142145)]",1
"[178396, 87673, 318243, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[302200, 53446, 442047, 193293]",[],0
"[64391, 270051, 204238, 219328]",[],0
"[185035, 330156, 324882, 219328]",[],0
"[52940, 130392, 192787, 219328]","[(182621, 142145)]",1
"[162332, 92149, 302179, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[28986, 152683, 168833, 219328]",[],0
"[16129, 22181, 155976, 162028]","[(37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",28
"[49455, 169226, 189302, 219328]",[],0
"[144010, 174835, 283857, 219328]","[(249218, 208706), (243245, 219327)]",2
"[231551, 227832, 371398, 219328]",[],0
"[79203, 328441, 219050, 219328]",[],0
"[284991, 67548, 424838, 207395]",[],0
"[319542, 226155, 459389, 219328]",[],0
"[243916, 195713, 383763, 219328]","[(249218, 208706)]",1
"[166123, 307227, 305970, 219328]",[],0
"[257669, 61789, 397516, 201636]",[],0
"[240916, 231605, 380763, 219328]",[],0
"[67113, 237345, 206960, 219328]",[],0
"[63149, 168220, 202996, 219328]",[],0
"[241629, 147272, 381476, 219328]","[(249218, 208706), (243245, 219327)]",2
"[95403, 212937, 235250, 219328]",[],0
"[324295, 77090, 464142, 216937]",[],0
"[306003, 222057, 445850, 219328]",[],0
"[108468, 80425, 248315, 219328]","[(182621, 142145), (243245, 219327)]",2
"[92774, 279342, 232621, 219328]",[],0
"[56865, 128592, 196712, 219328]","[(182621, 142145)]",1
"[110411, 200295, 250258, 219328]","[(249218, 208706), (243245, 219327)]",2
"[164280, 163581, 304127, 219328]","[(249218, 208706), (243245, 219327)]",2
"[249210, 265902, 389057, 219328]",[],0
"[271337, 321347, 411184, 219328]",[],0
"[29825, 187432, 169672, 219328]",[],0
"[153528, 162263, 293375, 219328]","[(249218, 208706), (243245, 219327)]",2
"[233574, 299091, 373421, 219328]",[],0
"[270104, 315864, 409951, 219328]",[],0
"[18520, 155994, 158367, 219328]",[],0
"[231424, 17999, 371271, 157846]","[(277400, 19941), (306553, 24096), (260858, 24535)]",3
"[109520, 49385, 249367, 189232]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[134115, 157872, 273962, 219328]","[(249218, 208706), (243245, 219327)]",2
"[274117, 125989, 413964, 219328]",[],0
"[20378, 226040, 160225, 219328]",[],0
"[52186, 317495, 192033, 219328]",[],0
"[286470, 125442, 426317, 219328]",[],0
"[51510, 146269, 191357, 219328]",[],0
"[59363, 312199, 199210, 219328]",[],0
"[208125, 205786, 347972, 219328]","[(249218, 208706), (243245, 219327)]",2
"[72312, 242501, 212159, 219328]",[],0
"[53632, 15688, 193479, 155535]","[(54829, 15900), (63498, 17671), (63107, 18050), (53682, 18069), (64482, 19940), (54163, 20267), (55449, 20430), (60166, 21389), (58014, 21689), (60551, 27192), (59032, 35658), (59458, 97155), (125429, 15748), (80282, 15888), (79695, 15889), (164496, 15993), (76820, 16004), (117428, 16207), (91779, 16340), (114056, 16475), (84227, 16516), (130706, 16530), (109712, 16598), (138819, 16651), (75988, 16684), (82405, 16839), (70320, 17096), (144008, 17433), (101506, 17559), (128703, 17618), (78083, 18380), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (148995, 19294), (89429, 19819), (155423, 20233), (77898, 21019), (165683, 22519), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750), (72803, 67715), (182621, 142145)]",58
"[149242, 93587, 289089, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[195888, 268743, 335735, 219328]",[],0
"[131861, 119307, 271708, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[161616, 192732, 301463, 219328]","[(249218, 208706), (243245, 219327)]",2
"[109104, 87203, 248951, 219328]","[(182621, 142145), (243245, 219327)]",2
"[85796, 268811, 225643, 219328]",[],0
"[119708, 267054, 259555, 219328]",[],0
"[104793, 88394, 244640, 219328]","[(182621, 142145), (243245, 219327)]",2
"[179385, 151621, 319232, 219328]","[(249218, 208706), (243245, 219327)]",2
"[16288, 89594, 156135, 219328]","[(59458, 97155)]",1
"[144938, 48094, 284785, 187941]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[237673, 275374, 377520, 219328]",[],0
"[288440, 134997, 428287, 219328]",[],0
"[230606, 133649, 370453, 219328]","[(249218, 208706), (243245, 219327)]",2
"[242713, 290351, 382560, 219328]",[],0
"[38135, 201234, 177982, 219328]",[],0
"[63674, 231805, 203521, 219328]",[],0
"[153530, 305803, 293377, 219328]",[],0
"[311432, 42914, 451279, 182761]",[],0
"[269582, 191595, 409429, 219328]",[],0
"[107338, 53502, 247185, 193349]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[105033, 44067, 244880, 183914]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[24488, 235747, 164335, 219328]",[],0
"[72962, 187130, 212809, 219328]",[],0
"[318897, 177332, 458744, 219328]",[],0
"[67710, 90928, 207557, 219328]","[(182621, 142145)]",1
"[181730, 165581, 321577, 219328]","[(249218, 208706), (243245, 219327)]",2
"[286571, 67234, 426418, 207081]",[],0
"[293556, 79019, 433403, 218866]",[],0
"[188198, 224803, 328045, 219328]",[],0
"[105652, 84315, 245499, 219328]","[(182621, 142145), (243245, 219327)]",2
"[30348, 185442, 170195, 219328]",[],0
"[168293, 113066, 308140, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
