BRC Query: Medium,Points,Num Of Points
"[219783, 174892, 313014, 219328]","[(249218, 208706), (243245, 219327)]",2
"[315840, 376867, 409071, 219328]",[],0
"[212703, 352937, 305934, 219328]",[],0
"[10227, 265651, 103458, 219328]",[],0
"[289336, 166790, 382567, 219328]",[],0
"[203718, 255168, 296949, 219328]",[],0
"[37214, 139660, 130445, 219328]",[],0
"[10006, 163558, 103237, 219328]",[],0
"[156451, 138272, 249682, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[100781, 353065, 194012, 219328]",[],0
"[164628, 122830, 257859, 216061]","[(182621, 142145), (249218, 208706)]",2
"[301220, 58194, 394451, 151425]",[],0
"[367982, 107872, 461213, 201103]",[],0
"[343908, 130864, 437139, 219328]",[],0
"[242678, 226132, 335909, 219328]",[],0
"[69476, 12110, 162707, 105341]","[(105003, 12340), (150853, 12820), (96432, 13026), (94047, 13060), (70802, 13078), (92728, 13196), (129316, 13429), (137355, 13489), (116696, 13511), (132304, 13523), (104767, 13542), (158074, 13700), (139379, 14023), (115607, 14151), (80255, 14211), (69969, 14216), (95698, 14228), (113212, 14272), (88748, 14276), (108221, 14539), (81522, 14734), (113997, 14770), (84540, 14828), (83357, 14829), (89325, 14834), (78971, 14940), (81807, 15030), (88006, 15197), (125111, 15411), (125429, 15748), (80282, 15888), (79695, 15889), (76820, 16004), (117428, 16207), (91779, 16340), (114056, 16475), (84227, 16516), (130706, 16530), (109712, 16598), (138819, 16651), (75988, 16684), (82405, 16839), (70320, 17096), (144008, 17433), (101506, 17559), (128703, 17618), (78083, 18380), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (148995, 19294), (89429, 19819), (155423, 20233), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",71
"[275426, 76485, 368657, 169716]",[],0
"[97706, 59198, 190937, 152429]","[(181333, 62750), (182621, 142145)]",2
"[104703, 211529, 197934, 219328]",[],0
"[295992, 295825, 389223, 219328]",[],0
"[355993, 111289, 449224, 204520]",[],0
"[238707, 258553, 331938, 219328]",[],0
"[111207, 130180, 204438, 219328]","[(182621, 142145)]",1
"[42700, 167085, 135931, 219328]",[],0
"[78419, 330685, 171650, 219328]",[],0
"[37499, 230771, 130730, 219328]",[],0
"[152437, 161030, 245668, 219328]","[(243245, 219327)]",1
"[284369, 302055, 377600, 219328]",[],0
"[149794, 296253, 243025, 219328]",[],0
"[331912, 363187, 425143, 219328]",[],0
"[255313, 216033, 348544, 219328]",[],0
"[380567, 141456, 473798, 219328]",[],0
"[296809, 184517, 390040, 219328]",[],0
"[206075, 357024, 299306, 219328]",[],0
"[48005, 318351, 141236, 219328]",[],0
"[58874, 256044, 152105, 219328]",[],0
"[43549, 75506, 136780, 168737]","[(59458, 97155)]",1
"[184240, 200520, 277471, 219328]","[(249218, 208706), (243245, 219327)]",2
"[44243, 224834, 137474, 219328]",[],0
"[374852, 153332, 468083, 219328]",[],0
"[217325, 102405, 310556, 195636]",[],0
"[169864, 276564, 263095, 219328]",[],0
"[167666, 314935, 260897, 219328]",[],0
"[38158, 281845, 131389, 219328]",[],0
"[168606, 280903, 261837, 219328]",[],0
"[87361, 257834, 180592, 219328]",[],0
"[108721, 235863, 201952, 219328]",[],0
"[339957, 358237, 433188, 219328]",[],0
"[29810, 377658, 123041, 219328]",[],0
"[369853, 117631, 463084, 210862]",[],0
"[159920, 314030, 253151, 219328]",[],0
"[152910, 45884, 246141, 139115]","[(181333, 62750), (200563, 62770)]",2
"[343060, 310500, 436291, 219328]",[],0
"[245648, 93007, 338879, 186238]",[],0
"[372365, 325633, 465596, 219328]",[],0
"[152595, 52080, 245826, 145311]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[177076, 38352, 270307, 131583]","[(181333, 62750), (200563, 62770)]",2
"[94994, 100584, 188225, 193815]","[(182621, 142145)]",1
"[232361, 187846, 325592, 219328]","[(249218, 208706), (243245, 219327)]",2
"[183400, 13613, 276631, 106844]","[(219818, 13637), (250983, 13907), (221990, 14496), (244062, 15465), (229026, 16672), (232460, 17215), (194547, 17907), (260858, 24535), (200563, 62770)]",9
"[48678, 85455, 141909, 178686]","[(59458, 97155)]",1
"[349230, 358697, 442461, 219328]",[],0
"[200540, 193001, 293771, 219328]","[(249218, 208706), (243245, 219327)]",2
"[232143, 21400, 325374, 114631]","[(306553, 24096), (260858, 24535)]",2
"[198516, 375214, 291747, 219328]",[],0
"[41109, 307332, 134340, 219328]",[],0
"[315030, 191730, 408261, 219328]",[],0
"[349813, 319838, 443044, 219328]",[],0
"[187456, 84717, 280687, 177948]",[],0
"[249750, 64571, 342981, 157802]",[],0
"[376554, 365955, 469785, 219328]",[],0
"[334354, 298473, 427585, 219328]",[],0
"[242798, 77522, 336029, 170753]",[],0
"[242117, 206584, 335348, 219328]","[(249218, 208706), (243245, 219327)]",2
"[260842, 300674, 354073, 219328]",[],0
"[169967, 360838, 263198, 219328]",[],0
"[350362, 262864, 443593, 219328]",[],0
"[119484, 229768, 212715, 219328]",[],0
"[173701, 20849, 266932, 114080]","[(260858, 24535), (181333, 62750), (200563, 62770)]",3
"[263458, 222235, 356689, 219328]",[],0
"[85736, 326174, 178967, 219328]",[],0
"[162248, 172836, 255479, 219328]","[(249218, 208706), (243245, 219327)]",2
"[119951, 66075, 213182, 159306]","[(182621, 142145)]",1
"[111141, 74683, 204372, 167914]","[(182621, 142145)]",1
"[316494, 224727, 409725, 219328]",[],0
"[28877, 337232, 122108, 219328]",[],0
"[266001, 362801, 359232, 219328]",[],0
"[185705, 149238, 278936, 219328]","[(249218, 208706), (243245, 219327)]",2
"[181455, 338179, 274686, 219328]",[],0
"[261811, 63713, 355042, 156944]",[],0
"[9147, 23910, 102378, 117141]","[(47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (93859, 24177), (73683, 24778), (85915, 25965), (91686, 32602), (98740, 33456), (97885, 36791), (97257, 47150), (72803, 67715)]",19
"[203054, 346799, 296285, 219328]",[],0
"[153940, 228887, 247171, 219328]",[],0
"[367443, 311325, 460674, 219328]",[],0
"[129781, 211392, 223012, 219328]",[],0
"[123710, 311100, 216941, 219328]",[],0
"[376513, 43635, 469744, 136866]",[],0
"[316255, 59570, 409486, 152801]",[],0
"[349452, 150607, 442683, 219328]",[],0
"[316079, 16962, 409310, 110193]","[(337473, 17444)]",1
"[215809, 161634, 309040, 219328]","[(249218, 208706), (243245, 219327)]",2
"[380403, 204596, 473634, 219328]",[],0
"[220788, 104457, 314019, 197688]",[],0
"[197424, 205656, 290655, 219328]","[(249218, 208706), (243245, 219327)]",2
"[324059, 313811, 417290, 219328]",[],0
"[73006, 301984, 166237, 219328]",[],0
"[231121, 182535, 324352, 219328]","[(249218, 208706), (243245, 219327)]",2
"[143654, 183484, 236885, 219328]",[],0
"[57477, 332621, 150708, 219328]",[],0
"[101580, 240840, 194811, 219328]",[],0
"[133183, 107800, 226414, 201031]","[(182621, 142145)]",1
"[59739, 242979, 152970, 219328]",[],0
"[375361, 94326, 468592, 187557]",[],0
"[10161, 361999, 103392, 219328]",[],0
"[335271, 105355, 428502, 198586]",[],0
"[194879, 36963, 288110, 130194]","[(200563, 62770)]",1
"[168125, 131971, 261356, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[92849, 51711, 186080, 144942]","[(181333, 62750), (182621, 142145)]",2
"[289726, 179407, 382957, 219328]",[],0
"[259967, 330926, 353198, 219328]",[],0
"[50868, 308056, 144099, 219328]",[],0
"[314569, 179108, 407800, 219328]",[],0
"[23609, 28651, 116840, 121882]","[(59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",14
"[177501, 68095, 270732, 161326]","[(182621, 142145)]",1
"[61400, 225762, 154631, 219328]",[],0
"[259933, 206840, 353164, 219328]",[],0
"[310830, 190883, 404061, 219328]",[],0
"[152981, 323733, 246212, 219328]",[],0
"[309078, 305471, 402309, 219328]",[],0
"[26610, 135002, 119841, 219328]",[],0
"[341211, 150211, 434442, 219328]",[],0
"[110585, 357094, 203816, 219328]",[],0
"[354741, 295549, 447972, 219328]",[],0
"[8785, 338088, 102016, 219328]",[],0
"[280384, 267598, 373615, 219328]",[],0
"[355282, 10821, 448513, 104052]","[(443074, 12940), (358657, 15258)]",2
"[272818, 22596, 366049, 115827]","[(306553, 24096)]",1
"[10168, 47291, 103399, 140522]","[(45785, 56718), (37985, 59118), (59458, 97155), (72803, 67715)]",4
"[100367, 346237, 193598, 219328]",[],0
"[197600, 249701, 290831, 219328]",[],0
"[267561, 298839, 360792, 219328]",[],0
"[57490, 219886, 150721, 219328]",[],0
"[91920, 296424, 185151, 219328]",[],0
"[250527, 105401, 343758, 198632]",[],0
"[201591, 252314, 294822, 219328]",[],0
"[93619, 42743, 186850, 135974]","[(103123, 45841), (97257, 47150), (181333, 62750)]",3
"[250288, 22555, 343519, 115786]","[(306553, 24096), (260858, 24535)]",2
"[252847, 209812, 346078, 219328]",[],0
"[334566, 49130, 427797, 142361]",[],0
"[35064, 250695, 128295, 219328]",[],0
"[314136, 51384, 407367, 144615]",[],0
"[67192, 307840, 160423, 219328]",[],0
"[88357, 356130, 181588, 219328]",[],0
"[238530, 90236, 331761, 183467]",[],0
"[305815, 26253, 399046, 119484]",[],0
"[73579, 31073, 166810, 124304]","[(91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150)]",8
"[234670, 203883, 327901, 219328]","[(249218, 208706), (243245, 219327)]",2
"[187799, 72181, 281030, 165412]",[],0
"[202908, 225776, 296139, 219328]",[],0
"[268740, 330337, 361971, 219328]",[],0
"[61788, 39555, 155019, 132786]","[(103123, 45841), (97257, 47150), (72803, 67715)]",3
"[109246, 73601, 202477, 166832]","[(182621, 142145)]",1
"[101003, 248223, 194234, 219328]",[],0
"[13719, 267112, 106950, 219328]",[],0
"[226868, 291514, 320099, 219328]",[],0
"[79666, 320771, 172897, 219328]",[],0
"[337684, 16655, 430915, 109886]",[],0
"[81522, 373482, 174753, 219328]",[],0
"[366922, 219440, 460153, 219328]",[],0
"[65552, 73274, 158783, 166505]",[],0
"[273718, 288556, 366949, 219328]",[],0
"[128751, 380771, 221982, 219328]",[],0
"[138108, 321125, 231339, 219328]",[],0
"[21189, 68352, 114420, 161583]","[(59458, 97155)]",1
"[356719, 51416, 449950, 144647]",[],0
"[28651, 351432, 121882, 219328]",[],0
"[329461, 179594, 422692, 219328]",[],0
"[108351, 199408, 201582, 219328]",[],0
"[67996, 173550, 161227, 219328]",[],0
"[75355, 174924, 168586, 219328]",[],0
"[125604, 316408, 218835, 219328]",[],0
"[34189, 367720, 127420, 219328]",[],0
"[283088, 292983, 376319, 219328]",[],0
"[265032, 61119, 358263, 154350]",[],0
"[311933, 76734, 405164, 169965]",[],0
"[355190, 367346, 448421, 219328]",[],0
"[316445, 180026, 409676, 219328]",[],0
"[258678, 88431, 351909, 181662]",[],0
"[274218, 101926, 367449, 195157]",[],0
"[263874, 344423, 357105, 219328]",[],0
"[190287, 78966, 283518, 172197]",[],0
"[31301, 369506, 124532, 219328]",[],0
"[97936, 371564, 191167, 219328]",[],0
"[154228, 190206, 247459, 219328]","[(243245, 219327)]",1
"[186090, 136389, 279321, 219328]","[(249218, 208706), (243245, 219327)]",2
"[147983, 314372, 241214, 219328]",[],0
"[224792, 158927, 318023, 219328]","[(249218, 208706), (243245, 219327)]",2
"[347170, 174941, 440401, 219328]",[],0
"[334930, 17034, 428161, 110265]","[(337473, 17444)]",1
"[352701, 257972, 445932, 219328]",[],0
"[162060, 87512, 255291, 180743]","[(182621, 142145)]",1
"[364978, 144116, 458209, 219328]",[],0
"[110473, 16630, 203704, 109861]","[(138819, 16651), (144008, 17433), (128703, 17618), (194547, 17907), (150585, 18421), (141934, 18755), (148995, 19294), (155423, 20233), (165683, 22519), (111501, 26612), (145935, 34939), (110575, 36221), (181333, 62750), (200563, 62770)]",14
"[264837, 169573, 358068, 219328]",[],0
"[257211, 12374, 350442, 105605]","[(315979, 12702), (286201, 14322), (337473, 17444), (277400, 19941), (306553, 24096), (260858, 24535)]",6
"[60731, 202121, 153962, 219328]",[],0
"[137578, 327451, 230809, 219328]",[],0
"[347747, 301628, 440978, 219328]",[],0
"[133887, 212119, 227118, 219328]",[],0
"[109621, 351787, 202852, 219328]",[],0
"[210186, 58506, 303417, 151737]",[],0
"[100657, 141891, 193888, 219328]","[(182621, 142145)]",1
"[60347, 156463, 153578, 219328]",[],0
"[96453, 301717, 189684, 219328]",[],0
"[78643, 310989, 171874, 219328]",[],0
"[246830, 224564, 340061, 219328]",[],0
"[208979, 225269, 302210, 219328]",[],0
"[129523, 302862, 222754, 219328]",[],0
"[50275, 56975, 143506, 150206]","[(59458, 97155), (72803, 67715)]",2
"[232651, 175559, 325882, 219328]","[(249218, 208706), (243245, 219327)]",2
"[169259, 269351, 262490, 219328]",[],0
"[225910, 223950, 319141, 219328]",[],0
"[190277, 219324, 283508, 219328]","[(243245, 219327)]",1
"[255138, 216780, 348369, 219328]",[],0
"[138561, 25089, 231792, 118320]","[(145935, 34939), (181333, 62750), (200563, 62770)]",3
"[69547, 155863, 162778, 219328]",[],0
"[176130, 282617, 269361, 219328]",[],0
"[36233, 172021, 129464, 219328]",[],0
"[166857, 179552, 260088, 219328]","[(249218, 208706), (243245, 219327)]",2
"[265119, 48698, 358350, 141929]",[],0
"[330579, 309502, 423810, 219328]",[],0
"[74623, 25653, 167854, 118884]","[(85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150)]",10
"[328193, 378354, 421424, 219328]",[],0
"[62914, 214749, 156145, 219328]",[],0
"[138909, 9783, 232140, 102573]","[(139599, 9783), (140019, 9783), (140329, 9783), (142342, 9783), (143901, 9783), (144911, 9783), (145861, 9783), (146478, 9783), (148084, 9783), (150098, 9783), (151150, 9783), (154464, 9783), (154911, 9783), (157902, 9783), (164328, 9783), (164539, 9783), (166991, 9783), (170262, 9783), (173186, 9783), (173951, 9783), (174921, 9783), (177495, 9783), (181053, 9783), (187887, 9783), (188015, 9783), (196757, 9783), (198025, 9783), (203374, 9783), (204027, 9783), (205920, 9783), (207521, 9783), (212790, 9783), (219955, 9783), (224952, 9783), (227412, 9783), (229455, 9783), (231832, 9783), (164153, 10413), (192522, 10541), (157004, 10618), (139551, 10641), (146929, 10643), (147676, 10916), (147078, 10944), (159341, 11095), (191871, 11154), (156028, 11367), (205048, 11389), (143615, 11672), (193616, 12009), (217026, 12784), (150853, 12820), (208038, 13601), (219818, 13637), (158074, 13700), (139379, 14023), (181926, 14472), (221990, 14496), (168299, 14657), (171536, 15407), (164496, 15993), (229026, 16672), (144008, 17433), (194547, 17907), (150585, 18421), (141934, 18755), (148995, 19294), (155423, 20233), (165683, 22519), (145935, 34939), (181333, 62750), (200563, 62770)]",72
"[163487, 129110, 256718, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[171776, 60826, 265007, 154057]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[210723, 228017, 303954, 219328]",[],0
"[152771, 41531, 246002, 134762]","[(181333, 62750), (200563, 62770)]",2
"[372728, 16022, 465959, 109253]","[(462771, 37243)]",1
"[126849, 159160, 220080, 219328]",[],0
"[298955, 20316, 392186, 113547]","[(306553, 24096)]",1
"[45255, 275795, 138486, 219328]",[],0
"[317481, 147602, 410712, 219328]",[],0
"[88572, 126255, 181803, 219328]",[],0
"[114873, 132821, 208104, 219328]","[(182621, 142145)]",1
"[158157, 41577, 251388, 134808]","[(181333, 62750), (200563, 62770)]",2
"[52128, 124474, 145359, 217705]",[],0
"[251305, 43148, 344536, 136379]",[],0
"[20236, 265904, 113467, 219328]",[],0
"[76313, 193783, 169544, 219328]",[],0
"[231036, 208680, 324267, 219328]","[(249218, 208706), (243245, 219327)]",2
"[348124, 182719, 441355, 219328]",[],0
"[251666, 79352, 344897, 172583]",[],0
"[331503, 345692, 424734, 219328]",[],0
"[327081, 12070, 420312, 105301]","[(358657, 15258), (337473, 17444)]",2
"[111026, 236309, 204257, 219328]",[],0
"[122104, 350792, 215335, 219328]",[],0
"[46844, 153585, 140075, 219328]",[],0
"[282262, 68990, 375493, 162221]",[],0
"[324992, 166055, 418223, 219328]",[],0
"[253189, 363886, 346420, 219328]",[],0
"[209884, 378685, 303115, 219328]",[],0
"[110084, 207580, 203315, 219328]",[],0
"[139115, 61708, 232346, 154939]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[222057, 36124, 315288, 129355]",[],0
"[41714, 175547, 134945, 219328]",[],0
"[184221, 169713, 277452, 219328]","[(249218, 208706), (243245, 219327)]",2
"[365386, 94765, 458617, 187996]",[],0
"[75319, 333727, 168550, 219328]",[],0
"[23021, 134885, 116252, 219328]",[],0
"[337772, 373290, 431003, 219328]",[],0
"[346880, 352528, 440111, 219328]",[],0
"[55578, 162038, 148809, 219328]",[],0
"[26837, 127962, 120068, 219328]",[],0
"[99228, 236699, 192459, 219328]",[],0
"[341322, 308988, 434553, 219328]",[],0
"[226882, 368495, 320113, 219328]",[],0
"[182643, 345260, 275874, 219328]",[],0
"[69772, 256060, 163003, 219328]",[],0
"[320519, 47866, 413750, 141097]",[],0
"[355233, 206248, 448464, 219328]",[],0
"[345695, 255116, 438926, 219328]",[],0
"[325439, 33572, 418670, 126803]",[],0
"[64548, 96875, 157779, 190106]",[],0
"[256204, 372835, 349435, 219328]",[],0
"[223161, 145561, 316392, 219328]","[(249218, 208706), (243245, 219327)]",2
"[122569, 376137, 215800, 219328]",[],0
"[225266, 171239, 318497, 219328]","[(249218, 208706), (243245, 219327)]",2
"[97575, 52967, 190806, 146198]","[(181333, 62750), (182621, 142145)]",2
"[60201, 246816, 153432, 219328]",[],0
"[339975, 17251, 433206, 110482]",[],0
"[159849, 376608, 253080, 219328]",[],0
"[94082, 342878, 187313, 219328]",[],0
"[74475, 210806, 167706, 219328]",[],0
"[87629, 130905, 180860, 219328]",[],0
"[374252, 67154, 467483, 160385]",[],0
"[211706, 86946, 304937, 180177]",[],0
"[109733, 93973, 202964, 187204]","[(182621, 142145)]",1
"[263238, 204019, 356469, 219328]",[],0
"[306457, 335467, 399688, 219328]",[],0
"[62986, 16703, 156217, 109934]","[(63498, 17671), (63107, 18050), (64482, 19940), (82405, 16839), (70320, 17096), (144008, 17433), (101506, 17559), (128703, 17618), (78083, 18380), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (148995, 19294), (89429, 19819), (155423, 20233), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",33
"[376583, 210303, 469814, 219328]",[],0
"[21933, 222096, 115164, 219328]",[],0
"[148742, 141290, 241973, 219328]","[(182621, 142145)]",1
"[179508, 276237, 272739, 219328]",[],0
"[293721, 302213, 386952, 219328]",[],0
"[54646, 116698, 147877, 209929]",[],0
"[193370, 356373, 286601, 219328]",[],0
"[43177, 190024, 136408, 219328]",[],0
"[25153, 138604, 118384, 219328]",[],0
"[271230, 346854, 364461, 219328]",[],0
"[364648, 220877, 457879, 219328]",[],0
"[55548, 325568, 148779, 219328]",[],0
"[351156, 42729, 444387, 135960]",[],0
