BRC Query: Small,Points,Num Of Points
"[20575, 308180, 67190, 219328]",[],0
"[411168, 358664, 457783, 219328]",[],0
"[403958, 201875, 450573, 219328]",[],0
"[143249, 246569, 189864, 219328]",[],0
"[388155, 328655, 434770, 219328]",[],0
"[156049, 154403, 202664, 201018]",[],0
"[283155, 181661, 329770, 219328]",[],0
"[204417, 76653, 251032, 123268]",[],0
"[43096, 345345, 89711, 219328]",[],0
"[239313, 289511, 285928, 219328]",[],0
"[67696, 392379, 114311, 219328]",[],0
"[59172, 88616, 105787, 135231]","[(59458, 97155)]",1
"[94334, 185304, 140949, 219328]",[],0
"[225615, 121842, 272230, 168457]",[],0
"[290724, 139782, 337339, 186397]",[],0
"[387924, 192684, 434539, 219328]",[],0
"[336600, 193682, 383215, 219328]",[],0
"[141243, 274266, 187858, 219328]",[],0
"[395927, 13817, 442542, 60432]",[],0
"[280598, 41232, 327213, 87847]",[],0
"[352202, 228589, 398817, 219328]",[],0
"[354817, 66370, 401432, 112985]",[],0
"[309959, 380740, 356574, 219328]",[],0
"[228590, 249001, 275205, 219328]",[],0
"[422432, 46962, 469047, 93577]",[],0
"[399852, 60377, 446467, 106992]",[],0
"[386657, 247004, 433272, 219328]",[],0
"[337092, 84984, 383707, 131599]",[],0
"[208331, 393385, 254946, 219328]",[],0
"[104907, 222244, 151522, 219328]",[],0
"[302436, 25930, 349051, 72545]",[],0
"[188581, 231325, 235196, 219328]",[],0
"[154089, 156327, 200704, 202942]",[],0
"[82100, 51998, 128715, 98613]",[],0
"[340848, 305197, 387463, 219328]",[],0
"[240637, 294418, 287252, 219328]",[],0
"[172519, 320303, 219134, 219328]",[],0
"[106950, 301864, 153565, 219328]",[],0
"[357269, 425410, 403884, 219328]",[],0
"[359413, 353708, 406028, 219328]",[],0
"[31225, 123468, 77840, 170083]",[],0
"[241159, 394912, 287774, 219328]",[],0
"[387380, 338018, 433995, 219328]",[],0
"[273950, 222213, 320565, 219328]",[],0
"[79655, 298481, 126270, 219328]",[],0
"[291163, 25975, 337778, 72590]",[],0
"[385275, 111285, 431890, 157900]",[],0
"[156881, 299527, 203496, 219328]",[],0
"[116130, 147154, 162745, 193769]",[],0
"[37036, 277316, 83651, 219328]",[],0
"[200243, 372555, 246858, 219328]",[],0
"[391128, 157271, 437743, 203886]",[],0
"[209485, 77014, 256100, 123629]",[],0
"[27405, 109260, 74020, 155875]",[],0
"[335590, 165647, 382205, 212262]",[],0
"[116655, 243091, 163270, 219328]",[],0
"[162454, 9801, 209069, 56416]","[(164153, 10413), (192522, 10541), (191871, 11154), (205048, 11389), (193616, 12009), (208038, 13601), (181926, 14472), (168299, 14657), (171536, 15407), (164496, 15993), (194547, 17907), (165683, 22519)]",12
"[30223, 232619, 76838, 219328]",[],0
"[236883, 296726, 283498, 219328]",[],0
"[370586, 13537, 417201, 60152]",[],0
"[371333, 95417, 417948, 142032]",[],0
"[362525, 62250, 409140, 108865]",[],0
"[200544, 227814, 247159, 219328]",[],0
"[128976, 409477, 175591, 219328]",[],0
"[149043, 411381, 195658, 219328]",[],0
"[218659, 270474, 265274, 219328]",[],0
"[193792, 304552, 240407, 219328]",[],0
"[89478, 387632, 136093, 219328]",[],0
"[55964, 179860, 102579, 219328]",[],0
"[120830, 356487, 167445, 219328]",[],0
"[30113, 214351, 76728, 219328]",[],0
"[406444, 205089, 453059, 219328]",[],0
"[154111, 180820, 200726, 219328]",[],0
"[110499, 272408, 157114, 219328]",[],0
"[383119, 404675, 429734, 219328]",[],0
"[132105, 305909, 178720, 219328]",[],0
"[315350, 305779, 361965, 219328]",[],0
"[27252, 417893, 73867, 219328]",[],0
"[265653, 419390, 312268, 219328]",[],0
"[137584, 115773, 184199, 162388]","[(182621, 142145)]",1
"[155428, 92362, 202043, 138977]",[],0
"[104674, 244663, 151289, 219328]",[],0
"[129505, 31014, 176120, 77629]","[(145935, 34939)]",1
"[49211, 129605, 95826, 176220]",[],0
"[215684, 216444, 262299, 219328]","[(243245, 219327)]",1
"[229759, 338495, 276374, 219328]",[],0
"[401702, 22581, 448317, 69196]",[],0
"[84427, 330366, 131042, 219328]",[],0
"[159214, 380407, 205829, 219328]",[],0
"[169860, 351953, 216475, 219328]",[],0
"[31454, 305579, 78069, 219328]",[],0
"[115091, 164389, 161706, 211004]",[],0
"[263021, 208511, 309636, 219328]",[],0
"[67286, 329622, 113901, 219328]",[],0
"[361341, 369586, 407956, 219328]",[],0
"[190948, 54924, 237563, 101539]","[(200563, 62770)]",1
"[357216, 248138, 403831, 219328]",[],0
"[198828, 125490, 245443, 172105]",[],0
"[332661, 313117, 379276, 219328]",[],0
"[31341, 424758, 77956, 219328]",[],0
"[61138, 195900, 107753, 219328]",[],0
"[353571, 249851, 400186, 219328]",[],0
"[108182, 170783, 154797, 217398]",[],0
"[159734, 396393, 206349, 219328]",[],0
"[60081, 412886, 106696, 219328]",[],0
"[9657, 43803, 56272, 90418]","[(45785, 56718), (37985, 59118)]",2
"[359705, 324118, 406320, 219328]",[],0
"[236266, 113300, 282881, 159915]",[],0
"[267795, 115280, 314410, 161895]",[],0
"[264350, 300654, 310965, 219328]",[],0
"[363080, 390153, 409695, 219328]",[],0
"[220631, 280335, 267246, 219328]",[],0
"[255988, 92528, 302603, 139143]",[],0
"[89030, 10406, 135645, 57021]","[(101228, 10532), (93565, 10870), (134002, 11278), (100745, 11476), (128706, 11613), (122199, 12087), (105003, 12340), (96432, 13026), (94047, 13060), (92728, 13196), (129316, 13429), (116696, 13511), (132304, 13523), (104767, 13542), (115607, 14151), (95698, 14228), (113212, 14272), (108221, 14539), (113997, 14770), (89325, 14834), (125111, 15411), (125429, 15748), (117428, 16207), (91779, 16340), (114056, 16475), (130706, 16530), (109712, 16598), (101506, 17559), (128703, 17618), (97661, 18559), (108072, 19082), (98057, 19225), (89429, 19819), (93859, 24177), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150)]",42
"[283294, 246563, 329909, 219328]",[],0
"[46895, 224543, 93510, 219328]",[],0
"[336339, 372706, 382954, 219328]",[],0
"[175927, 392230, 222542, 219328]",[],0
"[102064, 50101, 148679, 96716]",[],0
"[305083, 410610, 351698, 219328]",[],0
"[329161, 186495, 375776, 219328]",[],0
"[246866, 332746, 293481, 219328]",[],0
"[109244, 382029, 155859, 219328]",[],0
"[264641, 363325, 311256, 219328]",[],0
"[425151, 228254, 471766, 219328]",[],0
"[34866, 90763, 81481, 137378]","[(59458, 97155)]",1
"[139395, 161087, 186010, 207702]",[],0
"[290302, 162477, 336917, 209092]",[],0
"[358388, 236539, 405003, 219328]",[],0
"[416561, 317482, 463176, 219328]",[],0
"[9130, 352096, 55745, 219328]",[],0
"[266628, 44182, 313243, 90797]",[],0
"[255463, 160787, 302078, 207402]",[],0
"[386189, 252905, 432804, 219328]",[],0
"[366780, 298693, 413395, 219328]",[],0
"[200357, 259685, 246972, 219328]",[],0
"[332820, 44769, 379435, 91384]",[],0
"[349945, 169716, 396560, 216331]",[],0
"[118509, 402656, 165124, 219328]",[],0
"[227526, 251055, 274141, 219328]",[],0
"[192526, 240099, 239141, 219328]",[],0
"[346731, 83997, 393346, 130612]",[],0
"[416154, 369600, 462769, 219328]",[],0
"[260667, 197447, 307282, 219328]",[],0
"[41862, 142915, 88477, 189530]",[],0
"[347751, 304562, 394366, 219328]",[],0
"[117794, 315842, 164409, 219328]",[],0
"[79129, 356881, 125744, 219328]",[],0
"[283657, 158093, 330272, 204708]",[],0
"[351969, 50630, 398584, 97245]",[],0
"[101028, 390650, 147643, 219328]",[],0
"[10342, 300998, 56957, 219328]",[],0
"[314509, 390773, 361124, 219328]",[],0
"[410425, 361167, 457040, 219328]",[],0
"[370363, 290124, 416978, 219328]",[],0
"[247105, 299264, 293720, 219328]",[],0
"[261266, 153781, 307881, 200396]",[],0
"[103169, 10837, 149784, 57452]","[(147676, 10916), (147078, 10944), (134002, 11278), (128706, 11613), (143615, 11672), (122199, 12087), (105003, 12340), (129316, 13429), (137355, 13489), (116696, 13511), (132304, 13523), (104767, 13542), (139379, 14023), (115607, 14151), (113212, 14272), (108221, 14539), (113997, 14770), (125111, 15411), (125429, 15748), (117428, 16207), (114056, 16475), (130706, 16530), (109712, 16598), (138819, 16651), (144008, 17433), (128703, 17618), (141934, 18755), (108072, 19082), (148995, 19294), (111501, 26612), (105291, 33531), (145935, 34939), (110575, 36221)]",33
"[344635, 236077, 391250, 219328]",[],0
"[192645, 166339, 239260, 212954]",[],0
"[237345, 33136, 283960, 79751]",[],0
"[375906, 25294, 422521, 71909]",[],0
"[32427, 138485, 79042, 185100]",[],0
"[230011, 412048, 276626, 219328]",[],0
"[349913, 56144, 396528, 102759]",[],0
"[32579, 204944, 79194, 219328]",[],0
"[254428, 321083, 301043, 219328]",[],0
"[118153, 69486, 164768, 116101]",[],0
"[148311, 17703, 194926, 64318]","[(194547, 17907), (150585, 18421), (148995, 19294), (155423, 20233), (165683, 22519), (181333, 62750)]",6
"[99252, 256703, 145867, 219328]",[],0
"[325759, 32846, 372374, 79461]",[],0
"[43249, 18054, 89864, 64669]","[(53682, 18069), (50668, 19879), (64482, 19940), (44065, 20197), (54163, 20267), (55449, 20430), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (49317, 22137), (46040, 22975), (47542, 24648), (60551, 27192), (53468, 27679), (59032, 35658), (50806, 40774), (45785, 56718), (78083, 18380), (78438, 19163), (89429, 19819), (77898, 21019), (73225, 23191), (73683, 24778), (85915, 25965)]",26
"[139957, 84432, 186572, 131047]",[],0
"[237608, 407651, 284223, 219328]",[],0
"[91256, 121908, 137871, 168523]",[],0
"[133495, 344013, 180110, 219328]",[],0
"[122887, 290993, 169502, 219328]",[],0
"[353178, 17507, 399793, 64122]",[],0
"[40343, 243556, 86958, 219328]",[],0
"[264264, 182129, 310879, 219328]",[],0
"[87589, 346802, 134204, 219328]",[],0
"[45799, 40474, 92414, 87089]","[(50806, 40774), (72803, 67715)]",2
"[353622, 320627, 400237, 219328]",[],0
"[33253, 37569, 79868, 84184]","[(42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (72803, 67715)]",5
"[342120, 127846, 388735, 174461]",[],0
"[218661, 410731, 265276, 219328]",[],0
"[411579, 146599, 458194, 193214]",[],0
"[419420, 13184, 466035, 59799]","[(462771, 37243)]",1
"[267308, 145087, 313923, 191702]",[],0
"[427539, 60765, 474154, 107380]",[],0
"[299439, 86682, 346054, 133297]",[],0
"[50076, 202248, 96691, 219328]",[],0
"[388261, 175048, 434876, 219328]",[],0
"[337850, 282019, 384465, 219328]",[],0
"[352157, 113308, 398772, 159923]",[],0
"[288173, 363876, 334788, 219328]",[],0
"[329481, 333550, 376096, 219328]",[],0
"[419476, 118952, 466091, 165567]",[],0
"[302314, 278012, 348929, 219328]",[],0
"[164836, 282654, 211451, 219328]",[],0
"[138112, 90904, 184727, 137519]",[],0
"[105274, 193564, 151889, 219328]",[],0
"[43435, 61173, 90050, 107788]","[(59458, 97155), (72803, 67715)]",2
"[157679, 225401, 204294, 219328]",[],0
"[230093, 274739, 276708, 219328]",[],0
"[141423, 285925, 188038, 219328]",[],0
"[88344, 66247, 134959, 112862]",[],0
"[203079, 216919, 249694, 219328]","[(243245, 219327)]",1
"[71295, 105820, 117910, 152435]",[],0
"[33930, 222278, 80545, 219328]",[],0
"[301179, 24386, 347794, 71001]",[],0
"[304589, 150694, 351204, 197309]",[],0
"[353806, 399610, 400421, 219328]",[],0
"[308377, 392179, 354992, 219328]",[],0
"[173459, 131817, 220074, 178432]","[(182621, 142145)]",1
"[402597, 16989, 449212, 63604]",[],0
"[37104, 25491, 83719, 72106]","[(40142, 26381), (60551, 27192), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (72803, 67715)]",9
"[19538, 130511, 66153, 177126]",[],0
"[424669, 179842, 471284, 219328]",[],0
"[66868, 338600, 113483, 219328]",[],0
"[393505, 348972, 440120, 219328]",[],0
"[374784, 55991, 421399, 102606]",[],0
"[157397, 142261, 204012, 188876]",[],0
"[252773, 38325, 299388, 84940]",[],0
"[407644, 64022, 454259, 110637]",[],0
"[230064, 130713, 276679, 177328]",[],0
"[146966, 150268, 193581, 196883]",[],0
"[412365, 317965, 458980, 219328]",[],0
"[322965, 390716, 369580, 219328]",[],0
"[365107, 397218, 411722, 219328]",[],0
"[66162, 78894, 112777, 125509]",[],0
"[293556, 69970, 340171, 116585]",[],0
"[202262, 197810, 248877, 219328]","[(243245, 219327)]",1
"[421459, 148245, 468074, 194860]",[],0
"[199802, 36415, 246417, 83030]","[(200563, 62770)]",1
"[40972, 222382, 87587, 219328]",[],0
"[160856, 427096, 207471, 219328]",[],0
"[198071, 154819, 244686, 201434]",[],0
"[11831, 80376, 58446, 126991]",[],0
"[264701, 183992, 311316, 219328]",[],0
"[123724, 115319, 170339, 161934]",[],0
"[47816, 230505, 94431, 219328]",[],0
"[190163, 288037, 236778, 219328]",[],0
"[354741, 46368, 401356, 92983]",[],0
"[92928, 100377, 139543, 146992]",[],0
"[342264, 332378, 388879, 219328]",[],0
"[130461, 298185, 177076, 219328]",[],0
"[54669, 158278, 101284, 204893]",[],0
"[378072, 270684, 424687, 219328]",[],0
"[407425, 414334, 454040, 219328]",[],0
"[206783, 38791, 253398, 85406]",[],0
"[336368, 195448, 382983, 219328]",[],0
"[120959, 250267, 167574, 219328]",[],0
"[318749, 304192, 365364, 219328]",[],0
"[113912, 253024, 160527, 219328]",[],0
"[273048, 61511, 319663, 108126]",[],0
"[240192, 111218, 286807, 157833]",[],0
"[192411, 326786, 239026, 219328]",[],0
"[172284, 187114, 218899, 219328]",[],0
"[384879, 373602, 431494, 219328]",[],0
"[323866, 332555, 370481, 219328]",[],0
"[424686, 21020, 471301, 67635]","[(462771, 37243)]",1
"[230423, 402470, 277038, 219328]",[],0
"[347392, 390407, 394007, 219328]",[],0
"[64083, 173584, 110698, 219328]",[],0
"[212087, 229436, 258702, 219328]",[],0
"[204176, 133430, 250791, 180045]",[],0
"[77702, 203860, 124317, 219328]",[],0
"[204820, 211439, 251435, 219328]","[(243245, 219327)]",1
"[378891, 301362, 425506, 219328]",[],0
"[156048, 380627, 202663, 219328]",[],0
"[372134, 359091, 418749, 219328]",[],0
"[107412, 423369, 154027, 219328]",[],0
"[116948, 43960, 163563, 90575]",[],0
"[427514, 205602, 474129, 219328]",[],0
"[116904, 104171, 163519, 150786]",[],0
"[109485, 33624, 156100, 80239]","[(145935, 34939), (110575, 36221)]",2
"[184821, 206147, 231436, 219328]",[],0
"[349206, 41168, 395821, 87783]",[],0
"[62504, 420416, 109119, 219328]",[],0
"[325356, 295725, 371971, 219328]",[],0
"[332263, 32468, 378878, 79083]",[],0
"[199412, 88242, 246027, 134857]",[],0
"[94173, 195638, 140788, 219328]",[],0
"[250143, 225825, 296758, 219328]",[],0
"[186169, 165429, 232784, 212044]",[],0
"[410493, 159713, 457108, 206328]",[],0
"[177070, 232287, 223685, 219328]",[],0
"[395480, 97735, 442095, 144350]",[],0
"[244886, 363383, 291501, 219328]",[],0
"[80437, 355710, 127052, 219328]",[],0
"[251370, 81292, 297985, 127907]",[],0
"[222669, 291491, 269284, 219328]",[],0
"[338262, 192855, 384877, 219328]",[],0
"[174410, 72047, 221025, 118662]",[],0
"[23860, 377011, 70475, 219328]",[],0
"[84075, 373120, 130690, 219328]",[],0
"[195482, 178755, 242097, 219328]",[],0
"[356773, 114803, 403388, 161418]",[],0
"[72232, 381621, 118847, 219328]",[],0
"[159909, 198350, 206524, 219328]",[],0
"[330647, 33471, 377262, 80086]",[],0
"[57309, 374252, 103924, 219328]",[],0
"[237709, 341394, 284324, 219328]",[],0
"[296772, 342995, 343387, 219328]",[],0
"[328767, 128948, 375382, 175563]",[],0
"[16768, 246647, 63383, 219328]",[],0
"[257672, 42504, 304287, 89119]",[],0
"[132534, 47985, 179149, 94600]",[],0
"[115475, 116676, 162090, 163291]",[],0
"[347691, 424966, 394306, 219328]",[],0
"[321816, 111865, 368431, 158480]",[],0
"[194809, 202873, 241424, 219328]",[],0
"[11950, 163842, 58565, 210457]",[],0
"[372387, 154805, 419002, 201420]",[],0
"[363746, 13172, 410361, 59787]",[],0
"[185880, 331741, 232495, 219328]",[],0
"[39246, 188762, 85861, 219328]",[],0
"[94501, 223457, 141116, 219328]",[],0
"[49162, 392554, 95777, 219328]",[],0
"[357612, 235434, 404227, 219328]",[],0
"[296250, 371538, 342865, 219328]",[],0
"[84296, 354163, 130911, 219328]",[],0
"[247021, 257561, 293636, 219328]",[],0
"[289527, 359765, 336142, 219328]",[],0
"[346207, 172828, 392822, 219328]",[],0
"[15167, 204578, 61782, 219328]",[],0
"[20265, 51290, 66880, 97905]","[(45785, 56718), (37985, 59118), (59458, 97155)]",3
"[252174, 262997, 298789, 219328]",[],0
"[378974, 11749, 425589, 58364]",[],0
"[137875, 284106, 184490, 219328]",[],0
"[38675, 361503, 85290, 219328]",[],0
"[65178, 206701, 111793, 219328]",[],0
"[60282, 222958, 106897, 219328]",[],0
"[74931, 258010, 121546, 219328]",[],0
"[309585, 305493, 356200, 219328]",[],0
"[167436, 308301, 214051, 219328]",[],0
"[210638, 11045, 257253, 57660]","[(250207, 11064), (217026, 12784), (219818, 13637), (250983, 13907), (221990, 14496), (244062, 15465), (229026, 16672), (232460, 17215)]",8
"[286666, 24676, 333281, 71291]",[],0
"[308602, 121903, 355217, 168518]",[],0
"[95207, 320128, 141822, 219328]",[],0
"[101153, 250364, 147768, 219328]",[],0
"[101563, 245421, 148178, 219328]",[],0
"[108293, 13907, 154908, 60522]","[(139379, 14023), (115607, 14151), (113212, 14272), (113997, 14770), (125111, 15411), (125429, 15748), (117428, 16207), (114056, 16475), (130706, 16530), (109712, 16598), (138819, 16651), (144008, 17433), (128703, 17618), (150585, 18421), (141934, 18755), (148995, 19294), (111501, 26612), (145935, 34939), (110575, 36221)]",19
"[273049, 410235, 319664, 219328]",[],0
"[31874, 275009, 78489, 219328]",[],0
"[254877, 262250, 301492, 219328]",[],0
"[211761, 148632, 258376, 195247]",[],0
"[351063, 402137, 397678, 219328]",[],0
"[246155, 185334, 292770, 219328]","[(249218, 208706)]",1
"[330587, 327806, 377202, 219328]",[],0
"[293323, 350397, 339938, 219328]",[],0
"[339962, 60216, 386577, 106831]",[],0
"[406693, 97331, 453308, 143946]",[],0
"[309794, 360375, 356409, 219328]",[],0
"[350012, 386087, 396627, 219328]",[],0
"[352032, 29401, 398647, 76016]",[],0
"[242752, 262531, 289367, 219328]",[],0
"[259604, 148274, 306219, 194889]",[],0
"[230645, 126279, 277260, 172894]",[],0
"[408219, 424531, 454834, 219328]",[],0
"[32595, 24525, 79210, 71140]","[(47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (73683, 24778), (72803, 67715)]",12
"[392368, 394201, 438983, 219328]",[],0
"[179754, 208530, 226369, 219328]",[],0
"[262871, 131543, 309486, 178158]",[],0
"[325912, 316209, 372527, 219328]",[],0
"[20218, 288577, 66833, 219328]",[],0
"[337141, 112810, 383756, 159425]",[],0
"[305332, 416399, 351947, 219328]",[],0
"[183635, 109981, 230250, 156596]",[],0
"[370883, 90000, 417498, 136615]",[],0
"[419909, 162392, 466524, 209007]",[],0
"[287845, 289706, 334460, 219328]",[],0
"[375591, 103382, 422206, 149997]",[],0
"[237194, 334387, 283809, 219328]",[],0
"[63626, 375414, 110241, 219328]",[],0
"[142472, 209209, 189087, 219328]",[],0
"[121902, 41052, 168517, 87667]",[],0
"[331354, 201907, 377969, 219328]",[],0
"[216111, 86381, 262726, 132996]",[],0
"[413010, 362576, 459625, 219328]",[],0
"[223687, 288717, 270302, 219328]",[],0
"[264932, 62869, 311547, 109484]",[],0
"[146626, 229457, 193241, 219328]",[],0
"[195492, 421965, 242107, 219328]",[],0
"[200560, 410954, 247175, 219328]",[],0
"[217371, 194605, 263986, 219328]","[(249218, 208706), (243245, 219327)]",2
"[406111, 223853, 452726, 219328]",[],0
"[360218, 145038, 406833, 191653]",[],0
"[11825, 117360, 58440, 163975]",[],0
"[248021, 200508, 294636, 219328]","[(249218, 208706)]",1
"[120748, 56597, 167363, 103212]",[],0
"[174179, 14767, 220794, 61382]","[(194547, 17907)]",1
"[204833, 227530, 251448, 219328]",[],0
"[114749, 315602, 161364, 219328]",[],0
"[230999, 138323, 277614, 184938]",[],0
"[349137, 338338, 395752, 219328]",[],0
"[391640, 373055, 438255, 219328]",[],0
"[345433, 357756, 392048, 219328]",[],0
"[227960, 174964, 274575, 219328]","[(249218, 208706), (243245, 219327)]",2
"[68931, 16950, 115546, 63565]","[(70320, 17096), (101506, 17559), (78083, 18380), (97661, 18559), (108072, 19082), (78438, 19163), (98057, 19225), (89429, 19819), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150)]",21
"[116667, 341052, 163282, 219328]",[],0
